"lsoa11","lsoa_area","surface_flooding_area","surface_flooding_area_pct"
"E01002957",228674.396616767,1238.46864067047,0.00541586053792462
"E01002958",185013.729172119,8.00015316142662,4.32408621631753e-05
"E01002959",428473.972006673,13372.9819881555,0.0312107219150927
"E01002960",264280.280525398,6805.00144879224,0.0257491835382635
"E01002961",338208.314265355,29351.8251799373,0.0867862318633248
"E01002962",244227.704098633,14340.1980821401,0.0587165085757375
"E01002963",187195.317843677,1900,0.0101498265121494
"E01002964",313981.565277263,9833.36153296461,0.031318276677426
"E01002965",348613.483579181,7226.2580138154,0.0207285671788254
"E01002966",504492.531236233,17442.4093018911,0.0345741675484261
"E01002967",197147.753156497,5762.38868095077,0.0292287819094573
"E01002968",555785.834093453,8776.07970824716,0.0157903983331312
"E01002969",68988.9791282451,140,0.00202930963422072
"E01002970",286439.162971005,4620.85706368428,0.0161320715217703
"E01002971",317977.315672244,5899.00104056913,0.0185516411071585
"E01002972",167272.281044899,5049.28408789671,0.0301860180082161
"E01002973",298225.778665724,5783.1772739652,0.0193919429092931
"E01002974",209183.435741897,2457.9750177487,0.011750332950748
"E01002975",296209.118238501,4863.38627471199,0.0164187595021842
"E01002976",277712.266966672,4545.41659025918,0.0163673597853878
"E01002977",298875.581680593,20608.3990811287,0.0689531040483353
"E01002978",363737.031522281,10135.1730039621,0.0278640119801528
"E01002979",338223.594153141,6902.73412483041,0.0204087894640046
"E01002980",230475.849261522,6180.59541924124,0.0268166727188327
"E01002981",377016.467662146,5040.30055432169,0.0133689135267121
"E01002982",258120.383725628,2319.67748168084,0.00898680471568865
"E01002983",649265.998662013,11050.3345122941,0.0170197338765103
"E01002984",271473.946190938,2747.10399252501,0.0101192178147101
"E01002985",172121.948475066,7985.42209297394,0.0463939791741943
"E01002986",438768.093345448,7977.86213443456,0.018182411746502
"E01002987",212594.070180743,2831.27540886211,0.0133177534371256
"E01002988",285180.083421629,8799.67493342413,0.0308565550154992
"E01002989",151407.832329735,2162.36866430895,0.0142817490418842
"E01002990",168955.397545168,1941.24362554522,0.0114896810267707
"E01002991",227764.666438482,1745.92054353464,0.00766545825933106
"E01002992",330074.51265651,5873.05946701393,0.0177931322832118
"E01002993",166096.543983072,11310.8840572295,0.0680982504872722
"E01002994",319265.464744355,4614.91790291632,0.0144547983184201
"E01002995",409301.449653857,1147.6569226032,0.00280394052738822
"E01002996",203267.883244312,401.991752333841,0.0019776451937106
"E01002997",233380.984055832,14265.0960459302,0.0611236434006873
"E01002998",143636.636044972,2386.01722530272,0.0166114808241239
"E01002999",189483.754052843,1202.98290861859,0.0063487390495921
"E01003000",1147226.4404427,33907.3948738993,0.0295559740244611
"E01003001",367848.987066075,12115.6910719729,0.0329365894646236
"E01003002",303811.490466895,18408.5566556305,0.0605920356315043
"E01003003",233463.748098276,3643.01873795827,0.0156042159334508
"E01003004",312143.843037295,6305.39042724893,0.0202002716628806
"E01003005",231304.354796117,755.449169735435,0.00326603954517555
"E01003006",321043.874049854,3134.17970484472,0.00976246537679775
"E01003007",202819.219666366,2196.70950390139,0.0108308744482645
"E01003008",201204.438146825,3110.34462343161,0.0154586283089933
"E01003009",303003.809197979,20058.5883841433,0.0661991294341692
"E01003010",302380.552099671,5800.97046211966,0.0191843371600417
"E01003011",252363.887796423,1926.33936961227,0.00763318153969084
"E01003013",343190.846426786,1720.34345555172,0.00501278945363341
"E01003014",186709.923959336,3504.66722792422,0.0187706531801036
"E01003015",95486.2907310338,390.61436530651,0.00409079002143663
"E01003016",163298.991022729,796.455624711059,0.00487728441996439
"E01003017",130040.40293014,1138.1560227501,0.00875232617789977
"E01003018",149637.757683545,2656.08468025954,0.0177500967762204
"E01003019",150347.173617166,812.150972943055,0.00540183731694925
"E01003020",143789.560943575,1853.836050686,0.0128927026309892
"E01003021",160823.502561351,2533.9942366078,0.0157563676717036
"E01003022",116022.523039912,2376.45281437424,0.0204826851899845
"E01003023",127588.245159838,841.007794117202,0.00659157740639524
"E01003024",124070.064772188,4260.16045310287,0.0343367311117728
"E01003025",156770.495304917,1384.60851288369,0.00883207334511914
"E01003026",347523.397421872,1464.9190384133,0.00421531053529319
"E01003027",124067.417698383,3272.14220903585,0.0263739043637604
"E01003028",136706.848902684,856.809707125183,0.00626749657389228
"E01003029",148671.969844501,405.818562141378,0.00272962389995795
"E01003030",167142.704672419,2424.4032228165,0.0145049897784535
"E01003031",90507.0372413026,284.935846564018,0.00314821758891902
"E01003032",179975.320580156,6424.09515944826,0.0356943115241578
"E01003033",148525.254250586,3703.16468199701,0.0249328957602669
"E01003034",114698.055611323,588.643789224741,0.00513211654798645
"E01003035",117764.506823018,376.671461161739,0.00319851431745746
"E01003036",113148.742071175,2853.02441538246,0.0252148133789044
"E01003037",114433.358958463,3607.30502087692,0.0315231944051062
"E01003038",132940.339264004,1411.86438862498,0.0106202857344991
"E01003039",184794.752273748,2165.31050429246,0.0117173809193718
"E01003040",150917.96523897,560,0.00371062516721102
"E01003041",95962.43697788,1967.50562657022,0.0205028726711446
"E01003042",95590.9659943481,678.554736024781,0.00709852368334578
"E01003043",103300.973746365,9161.63811926582,0.0886887875980761
"E01003044",67285.9359282394,7.3697518191475,0.000109528859448538
"E01003045",114128.218931731,2516.56246236479,0.0220503087310085
"E01003046",94909.7059649987,3017.96875726525,0.0317983153206504
"E01003047",180763.01902139,5353.61779512303,0.0296167757327041
"E01003048",121444.452909284,1112.03498630095,0.00915673758382041
"E01003049",118848.616274412,1030.21232695755,0.00866827363457788
"E01003050",98219.4536733462,7699.34736246545,0.0783892301831731
"E01003051",183343.245964652,6306.17695970216,0.0343954691459863
"E01003052",125937.757063379,6520.47205870323,0.0517753548320043
"E01003053",115889.706946918,692.183057180606,0.00597277424730787
"E01003054",87552.5228880576,4806.62940197914,0.0548999531187099
"E01003055",136651.141889076,925.102924647857,0.00676981481354024
"E01003056",83105.3487571948,358.929558857111,0.00431897061049319
"E01003057",96245.462670638,2342.54022856002,0.0243392276743106
"E01003058",90998.8474743804,0,0
"E01003059",77503.2194344557,2302.20335632795,0.0297046157969595
"E01003060",85241.2377801973,2388.25531229995,0.0280176047942699
"E01003061",79493.4978046922,2019.2693527809,0.0254016920697344
"E01003062",135525.949460433,616.596368513885,0.00454965540524696
"E01003063",123100.741897587,892.224479794269,0.00724792122322506
"E01003064",152394.003364394,6697.26990190909,0.0439470697931273
"E01003065",122561.991237161,394.818062388988,0.00322137441146009
"E01003066",344754.88549068,20655.2333673537,0.0599128083071419
"E01003067",150115.521252756,10882.2303306981,0.0724923728065083
"E01003068",178026.763365038,8528.49386127069,0.0479056839548518
"E01003069",235007.579321548,2580.84983060224,0.0109819855089482
"E01003070",128301.663434999,4431.17915169406,0.0345371917484063
"E01003071",177688.977581596,12811.9898840179,0.0721034588548666
"E01003072",207575.456298529,1247.96243092099,0.00601209050999848
"E01003073",168959.096744983,5463.59261529476,0.0323367768918721
"E01003074",711086.457581445,32923.5031063105,0.046300281428914
"E01003075",78064.7804862115,1447.44680399171,0.0185416111462374
"E01003076",376171.638657431,7526.30372094525,0.0200076320155524
"E01003077",103469.410189185,3061.46243760125,0.0295880920941138
"E01003078",208768.437800823,955.811470938454,0.00457833320499506
"E01003079",221750.575551917,5493.42337099554,0.0247729835980038
"E01003080",127561.865344334,812.226553590561,0.0063673148036686
"E01003081",205606.983515793,5092.43851577182,0.0247678285469358
"E01003082",125368.037939619,1796.91857069479,0.0143331474291736
"E01003083",148326.160772861,6.73971181642264,4.54384565831478e-05
"E01003084",141137.769106055,2782.99235915509,0.0197182680212542
"E01003085",224874.493374996,6331.37722077256,0.028155159465838
"E01003086",145631.847658372,3741.29459922579,0.0256900853720009
"E01003087",132454.926288296,1073.30873398461,0.00810319981341038
"E01003088",94436.1503979741,1440.27917788562,0.0152513541881576
"E01003089",131942.94414185,7688.61973076176,0.0582723068730058
"E01003090",141330.674858104,5445.66071577503,0.0385313430452552
"E01003091",80284.4923885259,354.103465169668,0.00441060850775555
"E01003092",157657.310862689,4775.20334224485,0.0302884992526847
"E01003093",73521.2670685079,1821.09533160823,0.0247696401901142
"E01003094",81216.3588775313,293.104155276262,0.00360893001517395
"E01003095",154852.115061807,4800.13501917665,0.0309981882860351
"E01003096",142804.872139895,280,0.00196071741673985
"E01003097",98047.342851536,656.378426484487,0.00669450499518768
"E01003098",80542.7434897395,987.617283506239,0.0122620268532578
"E01003099",304366.05013037,2085.65708085406,0.00685246294703598
"E01003100",101605.459901206,7891.05440835922,0.0776636847668615
"E01003101",115956.497029763,2190.20396957555,0.0188881522439694
"E01003102",165966.974311715,373.361574076931,0.00224961366937794
"E01003104",81598.1710958434,1087.37660664429,0.0133259923848916
"E01003105",95787.3481282748,678.774901059602,0.00708626884785047
"E01003106",118995.049683336,115.802256627474,0.000973168690089559
"E01003107",129478.377525541,757.985491629137,0.0058541472801481
"E01003108",80240.9026726135,521.52157087758,0.00649944795618029
"E01003109",266189.896817766,4185.82927571646,0.0157249742599438
"E01003110",150821.545323006,1367.25282052676,0.00906536806527605
"E01003111",73460.3939754299,1918.92989392695,0.0261219657298431
"E01003112",148532.867338197,1012.6846128356,0.00681791600056974
"E01003113",164420.164601486,2487.05487220488,0.015126215681835
"E01003114",198507.634498072,7162.08463122893,0.0360796432305403
"E01003115",108732.292340868,1105.68448518007,0.0101688694441743
"E01003116",281663.195930749,2626.53880005291,0.009325104727913
"E01003117",167621.125835622,1934.39125365729,0.011540259284228
"E01003118",211423.301247618,2797.94936796528,0.013233874182526
"E01003119",170710.024105855,587.68102030328,0.00344256890233269
"E01003120",145600.844514808,6779.78209529095,0.046564167384355
"E01003121",61396.1887353918,93.1221480393433,0.0015167415104655
"E01003122",103183.002888932,4689.35881412783,0.045447008546316
"E01003123",144856.229105097,146.550043584295,0.00101169307312265
"E01003124",81186.2232133785,2572.96400722178,0.0316921258975105
"E01003125",72816.6910336652,531.278394547298,0.00729610734854284
"E01003126",97880.4577016906,2059.48954229883,0.0210408654664808
"E01003127",134175.242801974,414.097711103092,0.00308624528978306
"E01003128",86611.6906339899,2052.60329841491,0.023698917356191
"E01003129",86400.7213877763,495.474427035825,0.00573460983979612
"E01003130",147164.57517997,531.214031527401,0.00360965966760527
"E01003131",183005.962483722,5016.33266807163,0.0274107608298162
"E01003132",142878.364252942,957.308107733799,0.00670016144669075
"E01003133",173777.506527057,9301.00861106036,0.0535225116123541
"E01003134",161120.140467726,32.3713792762719,0.000200914542293092
"E01003135",103261.592981195,1456.90737753893,0.0141088989185383
"E01003136",116357.667411746,1164,0.0100036381434241
"E01003137",112775.59255978,308,0.00273108740117447
"E01003138",132282.708544449,392.670665503328,0.00296842021019993
"E01003139",127705.766692677,1406.03816091635,0.0110099817520376
"E01003140",138447.672481513,5103.06155150076,0.036859135730015
"E01003141",163090.635062274,8594.09800394473,0.0526952268023434
"E01003142",137359.164482702,4127.99886221206,0.0300525915235304
"E01003143",161350.672847351,6412.54796904258,0.039742926731451
"E01003144",505105.362653648,4312.63666825339,0.00853809321207025
"E01003145",165800.787232975,3806.44796836672,0.0229579607666042
"E01003146",122500.128887336,2903.3302150521,0.0237006298803351
"E01003147",177030.336052037,1781.57741100591,0.0100636842856256
"E01003148",194177.584832826,8030.62053877234,0.0413570935372698
"E01003149",265602.05930656,776.25,0.00292260535188112
"E01003150",162162.851883372,5463.65018127277,0.0336923661480882
"E01003151",134448.794241027,1047.34108389475,0.00778988826048655
"E01003152",220238.413989436,1863.07379842948,0.00845934986854218
"E01003153",122178.429779744,4261.55335114698,0.0348797521692615
"E01003154",187422.849667442,3663.49741129056,0.0195466957086128
"E01003155",165123.929822467,1272.55247830786,0.00770665087535189
"E01003156",116815.160620732,1632.46179446775,0.0139747425402078
"E01003157",167383.824981049,6883.51617387718,0.0411241419214583
"E01003158",124023.733788463,117.700118808359,0.000949012864014481
"E01003159",144877.13418829,3683.97435401734,0.0254282663351793
"E01003160",100894.636587905,1438.44044178998,0.0142568573557102
"E01003161",118946.692694331,7077.23930362536,0.0594992525081169
"E01003162",109417.839366836,388,0.0035460396791348
"E01003163",200315.169984556,3942.89449709131,0.0196834543154935
"E01003164",181514.673759885,4193.89616235893,0.0231049979348049
"E01003165",183278.457496357,19196.1041736787,0.104737373043748
"E01003166",231339.721843188,4580.51392259295,0.0197999456647476
"E01003167",198932.868505524,30551.802776564,0.15357845591874
"E01003168",207544.217671441,1159.42893848487,0.00558641889180616
"E01003169",190133.594144777,6688.17998702684,0.0351762139516184
"E01003170",321852.972901782,11407.3808323723,0.0354428319537488
"E01003171",104185.417831504,4768.76941293352,0.0457719469018775
"E01003172",121920.316248308,2353.87418146561,0.0193066607264338
"E01003173",125305.512579347,2408.72258717952,0.0192227982440457
"E01003174",151678.682914188,1488,0.0098102117674758
"E01003175",121272.665376555,3128.45148122711,0.0257968394733733
"E01003176",127128.366945519,4272.02426355123,0.0336040206147067
"E01003177",97163.6258483869,4354.90449012512,0.0448203167811014
"E01003178",107560.742467546,2444.93835326202,0.0227307686538117
"E01003179",73184.1145707195,539.461625756427,0.00737129401538544
"E01003180",140609.055139766,3005.16916217785,0.0213725151569414
"E01003181",81221.2043742702,5739.09326669933,0.0706600365127976
"E01003182",180509.692170059,1217.86777549679,0.00674682761272141
"E01003183",151867.910688092,980.218656068962,0.00645441589093926
"E01003184",55765.8710245176,1689.31688225996,0.0302930242319222
"E01003185",87872.0742512664,3971.91413895756,0.0452010968535924
"E01003186",208757.072828548,4510.84562358761,0.0216081091886758
"E01003187",141840.574719168,2006.21511155006,0.0141441552639094
"E01003188",81014.0437542818,290.132224505651,0.00358125839744071
"E01003189",190899.157109597,5364.42079352397,0.0281008092164818
"E01003190",326070.935871203,15560.0427725952,0.0477198089766008
"E01003191",197789.806302465,848.130282109039,0.00428803838764096
"E01003192",1016245.22293362,7094.83212077284,0.00698141743809829
"E01003193",348374.921858794,12862.4969392871,0.036921420378533
"E01003194",329945.753689488,35956.091760947,0.108975767558401
"E01003195",195987.784073149,3726.71220282704,0.0190150229028361
"E01003196",267259.523083842,10693.5541275742,0.0400118731193708
"E01003197",212271.664739236,3506.92990912512,0.0165209516467174
"E01003198",169318.795748111,2259.48546522245,0.0133445637576102
"E01003199",316703.201640468,7724.54200654408,0.0243904765298623
"E01003200",738428.47519405,1731.56500273582,0.00234493259794835
"E01003201",156596.436436242,8331.460060932,0.053203382213133
"E01003202",230816.813122865,3368.60654962483,0.0145942858496694
"E01003203",148260.403409493,4580.46414032562,0.0308947233043367
"E01003204",256938.270545923,422.476427721092,0.00164427209237241
"E01003205",90000.4435529124,1657.05974222219,0.0184116841740672
"E01003206",205487.940333597,2330.8426237668,0.0113429655286963
"E01003207",120944.989348165,3380.4771464709,0.0279505349059109
"E01003209",126315.309358004,4761.86663493197,0.0376982541477681
"E01003210",188435.978618038,2232.9030953953,0.0118496643357128
"E01003211",201626.056016272,11762.7613393578,0.0583394903008393
"E01003212",225137.363135118,8722.63165522347,0.0387435987246084
"E01003213",214330.654287901,2667.08447617541,0.0124437845115372
"E01003214",156610.725498116,2505.69396686041,0.0159995042414292
"E01003215",212825.640775268,3767.9326074503,0.0177043169879565
"E01003216",211421.995384555,4707.92500825478,0.0222679054735603
"E01003217",160597.72250832,5553.90637001763,0.0345827218672413
"E01003218",142277.913872224,4535.67810835126,0.0318790034581519
"E01003219",209528.982077792,2070.46141455042,0.00988150371379991
"E01003220",179527.955617872,6434.5560270616,0.0358415267689988
"E01003221",333766.050488232,19494.4350325392,0.0584074833375736
"E01003222",183014.969697487,6070.1354536082,0.0331674259413957
"E01003223",295294.38357506,8060.69177190118,0.0272971387884601
"E01003224",152162.644935876,674.172232770554,0.00443060274783381
"E01003225",212835.743806935,2376.70030776624,0.0111668287725306
"E01003226",181055.943183827,5682.67772118616,0.0313863086803867
"E01003227",246602.555662201,417.815236258553,0.00169428591336613
"E01003228",142105.869053511,2889.19014085949,0.020331251341713
"E01003229",213572.729802081,6890.23850728293,0.0322617897597139
"E01003230",210935.288680367,2074.08791926918,0.00983281617905134
"E01003231",172793.742408048,5043.66844194342,0.0291889530931792
"E01003232",203333.94368843,4223.71553921449,0.0207723091511298
"E01003233",138155.275049957,8897.09748025594,0.0643992600140585
"E01003235",488469.778324174,12108.2256441411,0.0247880752944052
"E01003236",177024.861041004,2285.56330089807,0.0129109735630221
"E01003237",259309.950754114,564.390615761546,0.00217650967161194
"E01003238",129870.841024681,3050.49211576035,0.0234886606700316
"E01003239",219616.108681008,1786.35787092478,0.00813400201676219
"E01003240",209026.840263998,11574.7227727389,0.0553743373727515
"E01003241",284522.965122204,29302.7431834893,0.102989026460144
"E01003243",244373.18131632,17728.3701343504,0.0725463000434672
"E01003244",66787.4004251088,1922.9997723393,0.0287928525455282
"E01003245",110089.732265466,1384.4714883347,0.0125758457200735
"E01003246",241222.330211788,3865.02098729741,0.0160226500751568
"E01003247",197871.658431333,1568.87758487691,0.00792876350920845
"E01003248",255011.163470953,4682.20244535788,0.0183607744132786
"E01003249",111520.112287823,1789.50781155496,0.0160465029566722
"E01003250",189848.071533089,2567.8695192591,0.0135259183752706
"E01003251",229703.718807675,3253.76281215217,0.0141650419463886
"E01003252",71502.7974893188,309.239589633878,0.00432486001236628
"E01003253",148225.288046279,1084.74580156593,0.00731822360316311
"E01003254",322520.864200097,2101.98985195949,0.00651737634764423
"E01003255",180802.563500473,4498.91272781749,0.0248830140497743
"E01003256",222537.627456204,13276.6751030314,0.0596603606086541
"E01003257",217994.158465231,604.48489377083,0.00277294078899477
"E01003258",120187.634155013,0,0
"E01003259",206850.588088559,840.961240844743,0.004065549189953
"E01003260",215105.582945763,749.997905982309,0.00348665011717253
"E01003261",180785.606219638,4752.91258552231,0.0262903263423967
"E01003262",161026.300472872,1433.63044549496,0.00890308254791257
"E01003263",352885.976916192,5440.61195827566,0.0154174784892848
"E01003264",227074.413674982,11082.496755855,0.0488055724839069
"E01003265",230757.201872871,5779.19034501012,0.0250444636098248
"E01003266",170993.898949956,5079.82880033256,0.0297076611009335
"E01003267",330284.296280413,5236.47018638198,0.0158544328184958
"E01003268",293282.420226457,5862.88099454212,0.0199905640099912
"E01003269",211347.995866406,3535.66911568773,0.0167291348148039
"E01003270",281750.896336245,6617.79295940165,0.0234880990458461
"E01003271",294032.734681372,5819.53689450643,0.0197921394732214
"E01003272",148650.971940995,2519.75259590171,0.0169507979867222
"E01003273",185065.989281004,264.293772652905,0.00142810558374182
"E01003274",146753.592204593,8310.38676141394,0.056628165870231
"E01003275",194564.188172673,12127.2260751921,0.0623302067512514
"E01003276",462349.582385333,16485.1483170748,0.0356551599593221
"E01003277",142989.97314871,4869.7561305932,0.0340566266526161
"E01003278",150485.555450139,12958.7310305355,0.0861127899735809
"E01003279",177743.680786543,10017.3225166201,0.0563582484186887
"E01003280",198864.405373732,4197.26918228983,0.0211061862699952
"E01003281",346948.960914956,3836.5480867029,0.0110579610228126
"E01003282",216204.098804393,3092.80509199978,0.0143050252474535
"E01003283",233664.908730145,4410.6777385799,0.0188760809765993
"E01003284",160308.026637017,2530.04024767417,0.0157823678623586
"E01003285",220165.055057304,6607.54952080334,0.030011799643152
"E01003286",190215.717728575,8304.49133274006,0.0436582814075858
"E01003287",243136.049719622,10840.6070800638,0.0445865888360236
"E01003288",170601.155367821,6218.63978872629,0.036451334548812
"E01003290",144092.687871965,1898.76787463158,0.0131774061728847
"E01003291",282509.214679851,7403.55259076221,0.0262064109984949
"E01003292",133012.35232164,208.477742558345,0.0015673562561635
"E01003293",111149.859670622,1076.90975067323,0.00968880890956148
"E01003295",181495.209048731,18962.2530153503,0.104477981070338
"E01003296",363318.670418815,36880.1484597894,0.101509092327339
"E01003297",372714.824031536,6581.80458704123,0.0176590899064544
"E01003298",136887.800050683,6159.41696204772,0.0449960987010323
"E01003299",151142.867222101,2088.64926009726,0.0138190395516849
"E01003300",118311.497481808,6263.19753713172,0.0529381984882302
"E01003301",215133.840092748,7706.11292016033,0.0358200872388932
"E01003302",125973.260052897,2579.53708589373,0.020476862191314
"E01003303",220914.002202263,4965.4801050994,0.0224769822446706
"E01003304",170187.818525148,2255.12802118924,0.0132508192462436
"E01003305",113460.240676407,1286.66157433559,0.0113401978231758
"E01003307",144761.527675804,2909.36464772571,0.0200976370893327
"E01003308",157592.331415963,19062.8850312052,0.120963278225061
"E01003309",158587.108064231,1144.43219014109,0.00721642637986418
"E01003310",160067.85620814,1615.9168425923,0.0100951988792246
"E01003311",187163.028119003,2682.42396103097,0.0143320183905414
"E01003312",198250.973803421,1985.2137655937,0.0100136394162794
"E01003313",234442.544246994,3552,0.0151508336996114
"E01003314",155121.230992521,7089.00526844176,0.045699774447919
"E01003315",143867.394489812,6126.40416853175,0.0425836875009618
"E01003316",144622.182910815,9520.34168884269,0.0658290553857403
"E01003317",398264.720515556,5423.6042682043,0.0136180886451188
"E01003318",353075.210007117,22188.115601107,0.0628424623769531
"E01003319",131362.762260281,7869.72499482207,0.0599083397715792
"E01003320",186930.359800631,3395.53416388729,0.0181647013760032
"E01003321",166540.963723009,9250.34032824528,0.0555439341856484
"E01003322",147999.022797946,2562.54849911963,0.017314631209546
"E01003323",169591.364957651,1504.61203986249,0.00887198496361068
"E01003324",93303.4546130113,3044.63909953626,0.0326315795290143
"E01003325",133852.091303808,2763.57422339869,0.0206464777388209
"E01003326",137443.946062124,3360.41811302686,0.024449371611522
"E01003327",205938.83900904,5010.60699861529,0.0243305586392829
"E01003328",191043.207822065,2627.74227245353,0.0137547013704929
"E01003329",176147.614170293,6915.19224019541,0.039257938705375
"E01003330",259395.721427939,3134.62124924886,0.0120843213295624
"E01003331",157677.01912661,4229.17140918504,0.0268217361833124
"E01003332",204265.399593939,2865.08515222522,0.0140262871632726
"E01003333",125798.775584116,2335.90646485862,0.0185685945988934
"E01003334",169707.375920025,10684.0371867154,0.0629556442599776
"E01003335",117183.87845573,519.551477847155,0.00443364296090807
"E01003336",126171.962528096,1461.90267913885,0.0115865890475732
"E01003337",132269.75761176,2113.29756067636,0.0159771787507114
"E01003338",140599.691722659,5425.34505611964,0.0385871760431841
"E01003339",149501.868993265,3505.25367076381,0.0234462197320204
"E01003340",175044.339748234,4216.11014416243,0.024085955308389
"E01003341",182201.402295784,845.61880037142,0.00464112125217703
"E01003342",163482.75466507,3860.63287964079,0.0236149243236703
"E01003343",126612.195170288,1943.72484804971,0.0153517980273186
"E01003344",187797.765164066,3162.06219322128,0.0168375922389641
"E01003345",160312.891549974,9949.21953506293,0.0620612568263823
"E01003346",346127.147166564,4361.84236450637,0.01260184992773
"E01003347",142850.274184436,2391.96184221534,0.0167445379847647
"E01003348",323319.165862,4351.03034753711,0.0134573845504545
"E01003349",137351.802573455,11990.2035766312,0.087295567673521
"E01003350",242037.769257243,692,0.00285905791531457
"E01003351",183566.605758536,5930.90726455432,0.0323092930767367
"E01003352",223437.638056682,17321.7204963499,0.0775237361395474
"E01003353",258734.103239384,2254.34199836176,0.00871296814040792
"E01003354",366218.603250521,16448.4074177885,0.0449141776845689
"E01003355",141490.304976173,3588.51100154241,0.0253622394986477
"E01003356",458968.329642043,10362.4632206795,0.0225777304258908
"E01003357",331535.618374693,11250.3762233685,0.0339341404055526
"E01003358",153285.309341646,2851.32287483479,0.0186014099268945
"E01003359",169617.227040176,662.914425077965,0.00390829656070809
"E01003360",137758.864169368,396.230591274187,0.00287626203702608
"E01003361",210366.7372155,26671.1551710815,0.126784089177366
"E01003362",424471.410345082,10795.3902433441,0.0254325497082778
"E01003363",463175.650048144,9509.40684913873,0.0205308868204757
"E01003364",220220.59411046,2956.35985077665,0.0134245385301875
"E01003365",335573.111407763,9978.14241640968,0.0297346303300356
"E01003366",570292.470014857,40360.550623509,0.0707716702316927
"E01003367",467946.814249451,12458.0790451973,0.026622852567506
"E01003368",148428.054883568,2594.47269432314,0.0174796651236744
"E01003369",93623.7975529341,658.22275606246,0.00703050691455135
"E01003370",152783.666766662,1941.5553158918,0.0127078722286265
"E01003371",120971.032173253,0,0
"E01003372",127502.814817823,2234.3123673562,0.0175236316982383
"E01003373",171165.784240104,1334.14460110886,0.00779445849549801
"E01003374",333701.250850563,2649.4320881217,0.00793953298457416
"E01003375",1827340.07193398,12577.2503122999,0.00688281864195573
"E01003376",196160.196857427,3656.09181521056,0.0186382960140883
"E01003377",109650.961707659,900,0.0082078623477968
"E01003378",224062.726515503,677.855398891727,0.00302529300358588
"E01003379",135182.716591805,945.279093351797,0.00699260317579015
"E01003380",229092.550347134,26287.4612470659,0.114746032584794
"E01003381",154321.973577968,12608.2869409468,0.0817011774060596
"E01003382",165113.074483741,9009.89778630301,0.0545680456528004
"E01003383",250862.271706635,13410.7436536933,0.0534585912917835
"E01003384",153056.387061124,4666.10475032719,0.0304861812036878
"E01003385",198484.344155253,8281.83941251884,0.0417254038234917
"E01003386",158751.142315755,201.960287424154,0.00127218163269941
"E01003387",232500.596546663,835.865562721679,0.00359511147556957
"E01003388",146620.308022194,1267.4069900651,0.00864414355120066
"E01003389",184200.545394598,1833.247063663,0.00995245187649032
"E01003390",92026.3469230618,552.15455373931,0.00599996166533631
"E01003391",86770.7527902236,989.947534544088,0.011408769691527
"E01003392",241947.977507984,3527.22221825478,0.0145784323332002
"E01003393",77111.6963609768,1405.54003871192,0.0182273261391149
"E01003394",160241.499123219,862.817494321062,0.00538448216624328
"E01003395",215760.320768133,1100,0.00509824974343692
"E01003396",95300.4868496592,381.471182685074,0.00400282511973797
"E01003397",126038.834317039,3910.79683725358,0.0310285068760341
"E01003398",209283.713395562,2211.49926952725,0.0105669917340741
"E01003399",130398.737368862,3924.98638226252,0.0300998802707714
"E01003400",182061.92814173,10940.6998864821,0.0600932880265063
"E01003401",179430.822965845,4843.35787112682,0.0269928978258588
"E01003402",227282.537412805,5004.6672178804,0.0220195852917226
"E01003403",251091.334295451,4483.91552305387,0.0178577071790849
"E01003404",213750.453990295,3076.32880195644,0.0143921509616822
"E01003405",282074.872286795,2214.28956664698,0.00785000644933602
"E01003406",189848.892080173,3628.07007809845,0.0191103041916427
"E01003407",198068.603661546,5404.93677002479,0.0272882055515502
"E01003408",158073.997394809,5210.40709555843,0.0329618228262098
"E01003409",224997.911154769,704.850757540895,0.00313269911673113
"E01003410",126630.351264828,1570.57269598313,0.0124028140196699
"E01003411",208825.729553173,9604.00942806213,0.0459905465126925
"E01003412",208536.916841456,9462.5498308563,0.045375897822688
"E01003413",301315.356681481,4068.72574691784,0.013503214013811
"E01003414",223765.030185454,2807.59984645192,0.012547089436294
"E01003415",217654.442884814,4396.34795611266,0.0201987512767625
"E01003416",321284.559697129,10589.7714981196,0.0329607233789959
"E01003417",300285.096205859,5836.00312250655,0.019434874378533
"E01003418",151009.533735134,578.837286468191,0.00383311750027288
"E01003419",604028.216662428,10769.6811215362,0.0178297649421816
"E01003420",191229.60197768,3425.65442230634,0.0179138291712084
"E01003421",273897.468550274,19864.0292136918,0.0725235954856797
"E01003422",287603.451764064,21941.7839497443,0.0762917962742126
"E01003423",207468.813245033,9515.20618888567,0.0458633085139771
"E01003424",297920.494174675,6599.8148454243,0.0221529400443151
"E01003425",271006.52863771,10044.3612494488,0.0370631707654411
"E01003426",393548.35157763,22570.4474002269,0.057351142012787
"E01003427",345533.986715774,18306.4811958585,0.0529802621439866
"E01003428",302007.685037927,10399.7793736465,0.0344354792572264
"E01003429",153014.0176403,1809.43052052942,0.0118252598581064
"E01003430",121789.784117307,2735.79153402166,0.0224632267299741
"E01003431",126079.951697943,3140.68418110576,0.0249102584416441
"E01003432",485760.739864833,3716.88953049261,0.0076516878073079
"E01003433",273168.868801928,5593.16681868996,0.0204751253069965
"E01003434",177575.086082787,3830.11736366519,0.021569001869325
"E01003435",821777.471661405,3364,0.00409356561357046
