"lsoa11","lsoa_area","surface_flooding_area_1_in_100","surface_flooding_area_1_in_100_pct"
"E01008429",391621.867688817,20000.3959390803,0.0510706821789958
"E01008430",170108.4064571,1300.49690864732,0.00764510664542198
"E01008431",228267.919191704,11145.3081551923,0.0488255563666494
"E01008432",322219.299004016,21085.3162943688,0.0654377821550225
"E01008433",546645.755374204,22387.4802125473,0.040954274303698
"E01008434",234352.708978608,6386.22544373026,0.0272504869756517
"E01008435",248059.735852462,7407.10667109457,0.0298601731782061
"E01008436",694743.232543718,19069.8856640175,0.0274488253655893
"E01008437",937126.24205755,37263.7597619675,0.0397638632764689
"E01008438",631241.92752583,20156.1749874674,0.0319309825734645
"E01008439",292965.296451468,8104.64170158418,0.0276641697830814
"E01008441",365679.332915753,10726.2212880281,0.0293323147428167
"E01008442",255077.695942689,1997.19736548913,0.00782976088171136
"E01008443",2772302.7971951,192514.096702315,0.06944194439983
"E01008444",524823.202663601,30631.3970400699,0.0583651730422901
"E01008445",416577.917673454,9479.746543663,0.0227562387286548
"E01008446",308027.345625931,879.749780901184,0.00285607688211408
"E01008447",321653.503099689,4662.38966970027,0.0144950688388905
"E01008448",702026.617108698,8957.46500151508,0.0127594378663397
"E01008449",219998.060636423,2897.20600208943,0.0131692342819215
"E01008450",249249.639933113,14350.7036172286,0.0575756242660155
"E01008451",243273.271810416,7289.88005880121,0.0299658076061978
"E01008452",497011.446784336,8879.23133965122,0.0178652451509917
"E01008453",379141.250886166,9146.1425799156,0.0241233117170404
"E01008455",171933.675772792,1643.07280872966,0.00955643390594964
"E01008456",278551.872269871,11458.0866470077,0.0411344808190939
"E01008457",423263.200572348,14713.6920596235,0.034762511930466
"E01008458",15603123.6520944,623934.981445671,0.0399878252174154
"E01008459",324440.652456208,4163.23418279791,0.0128320361560112
"E01008460",569565.755314319,19238.1996360897,0.0337769598270053
"E01008461",255793.373894697,8877.75284550316,0.0347067350116656
"E01008462",276231.732380208,8694.85496978901,0.0314766695877696
"E01008463",239337.049075082,10820.3483056077,0.0452096670675223
"E01008464",356328.103835944,15444.3939501905,0.0433431822635614
"E01008465",261062.206317852,5978.80062264397,0.0229018236954781
"E01008466",717854.298518179,30654.9178883447,0.0427035374053254
"E01008467",280147.968774324,6393.05584853183,0.0228202827116759
"E01008468",388658.358747078,12426.6518302757,0.031973201014731
"E01008469",902136.845401105,21722.9724862895,0.0240794648805538
"E01008470",265670.893352806,228,0.000858204664886717
"E01008471",516775.628712776,4784.02364200157,0.00925744825451228
"E01008472",356141.37746992,2015.27597565107,0.00565864036908008
"E01008473",374269.472852962,1734.48326903596,0.00463431670185236
"E01008474",306493.701013577,1243.9266994514,0.00405857182492733
"E01008475",293553.154081071,3073.68049699667,0.0104706096809568
"E01008476",909045.828939733,13878.1503688474,0.015266722454504
"E01008477",760566.139580377,6075.70040161536,0.00798839191679959
"E01008478",2287928.78468198,80408.594060647,0.0351447101845977
"E01008479",408124.163512653,2464.77419832931,0.00603927534482504
"E01008480",315550.415272391,13040.4589539905,0.0413260712800317
"E01008481",1389777.70729398,33542.1161129952,0.0241348785039189
"E01008482",242724.959970087,7148.78467969415,0.0294522025282243
"E01008483",151045.025096867,952.448669981459,0.00630572684781007
"E01008484",199681.753284495,4632.96370958141,0.023201737932362
"E01008485",260836.490752396,1612.71117552952,0.00618284340077408
"E01008486",259110.730863522,5991.96160932502,0.0231251001815169
"E01008487",456491.714374826,16475.781233014,0.0360921802394111
"E01008488",1510580.90913163,62835.1524933389,0.0415966811929723
"E01008489",263954.260689318,9257.3965664562,0.0350719724784153
"E01008490",324796.137793268,11976.8908335605,0.0368751023794001
"E01008491",1059539.88460826,41315.7289870132,0.0389940289999454
"E01008492",243887.79786584,1426,0.00584695098515928
"E01008493",349866.571499573,35449.8163518753,0.101323816676549
"E01008494",321939.65589514,16136.6080032344,0.050123082719857
"E01008495",270724.192115279,14056.5896724673,0.0519221779281616
"E01008496",268982.866776768,12404.2534070708,0.0461154033924593
"E01008497",259534.145937028,5790.81882649836,0.0223123581892897
"E01008498",445981.300801978,10717.2331970658,0.0240306783665453
"E01008499",298809.422864296,3485.51637391909,0.0116646802517404
"E01008500",564444.902843196,47074.2549523273,0.0833992028543565
"E01008501",2060841.92379141,109838.411576363,0.0532978343988114
"E01008502",270933.728275079,3917.77644875628,0.0144602758530623
"E01008503",1887027.69563988,143472.30886357,0.0760308442716943
"E01008504",954157.537088445,29741.8498652803,0.0311707959212226
"E01008505",722933.80654287,29495.6221940695,0.040799893333416
"E01008506",204337.379105663,4299.69456665318,0.0210421342657517
"E01008507",990838.829996666,24779.2791220706,0.0250083851903079
"E01008508",294903.130057153,12085.7168948761,0.0409819892129794
"E01008509",311641.063616285,2065.08151779824,0.00662647436071171
"E01008510",260635.177484384,4727.85446347985,0.0181397404184365
"E01008511",229461.414786755,7076.09717822039,0.0308378521277593
"E01008512",343017.957937926,8916.57686804458,0.0259944899726158
"E01008513",626354.735802163,7724.33427627504,0.0123322038371477
"E01008514",1266329.92008566,15190.8955588724,0.0119960014510633
"E01008516",735518.043390421,20074.4002236169,0.0272928725597031
"E01008517",404929.954473846,16328.2471881089,0.0403236337734643
"E01008518",318096.699667307,7089.59355346768,0.022287541998652
"E01008519",232441.335837975,24473.8195537783,0.105290306758682
"E01008520",303710.10312176,13479.4929653941,0.0443827611490093
"E01008521",281290.517810693,33699.0553456963,0.119801604433661
"E01008522",230696.632378681,22954.6275928176,0.0995013553346474
"E01008523",241337.833576842,14408.554839492,0.0597028432133673
"E01008524",446273.924114166,13987.0556264366,0.0313418617370492
"E01008525",400766.45537422,48686.9617091071,0.121484622917467
"E01008526",591506.931920037,29648.7116953135,0.0501240308360775
"E01008527",203061.127311514,958.098090713844,0.00471827426252803
"E01008528",171162.349056029,1135.74463164162,0.00663548168101992
"E01008529",186664.526094911,825.758823611046,0.00442375871241429
"E01008530",251248.153359486,4073.0809340387,0.0162113865498185
"E01008531",700193.008244378,23630.5053842934,0.0337485594772549
"E01008532",803648.736328158,33178.655921175,0.0412850222010764
"E01008533",325073.201570145,34088.1997941525,0.104863149682909
"E01008534",317946.123044261,11464.0837255295,0.0360566866353441
"E01008535",1005594.02376204,35466.8030155065,0.0352695045688727
"E01008536",223462.560950746,9847.38493800058,0.0440672696853728
"E01008537",119130.25065134,264,0.00221606181936653
"E01008538",543912.479230424,20260.0750657233,0.0372487777709919
"E01008539",1355880.67411442,38617.8480917711,0.0284817453549104
"E01008540",1209119.54615393,34087.7667671937,0.0281922220806229
"E01008541",565133.391271193,7597.03163905034,0.013442899953163
"E01008542",580910.920973449,18460.9763993961,0.0317793584745498
"E01008543",779307.597463383,30120.210531948,0.0386499639295037
"E01008544",197251.843680426,4602.64277088425,0.0233338390405168
"E01008545",395468.321624435,8554.72762661024,0.0216318909981731
"E01008546",435207.323228315,18392.3494710552,0.0422611212849614
"E01008547",399353.245280244,13846.0364928147,0.0346711505576931
"E01008548",883296.593426831,61716.8386723126,0.0698710253516051
"E01008549",2536383.82014673,184819.577633181,0.0728673539726683
"E01008550",204523.966462667,12759.3636510506,0.0623856649747679
"E01008551",2206339.85808836,68360.6872115069,0.0309837521000671
"E01008552",2434123.26900428,190611.900151721,0.0783082363078901
"E01008553",253543.298128021,38304.3038944124,0.151075986536514
"E01008554",273377.771322542,10475.0404665401,0.0383170892639299
"E01008555",377674.82732152,50575.0841993628,0.133911715954284
"E01008556",899881.909682684,76554.9774018333,0.0850722484562758
"E01008557",398718.156194814,16681.6847584546,0.0418382872695266
"E01008558",572071.875905987,9970.26290540073,0.017428339558925
"E01008559",288231.07991539,2551.42560514182,0.00885201417519163
"E01008560",406521.001034284,6367.49870831646,0.0156633942456012
"E01008561",469248.33006648,11878.6851882826,0.0253142833488608
"E01008562",407672.144614516,6540.89862253684,0.0160445071093139
"E01008563",701319.439032842,33194.3752939592,0.0473313207170416
"E01008564",998314.189098233,64019.4525747459,0.0641275595136778
"E01008565",5626694.74844531,332781.073128531,0.0591432604764067
"E01008567",631517.27334336,30212.4233888293,0.0478410087326346
"E01008568",415507.626226895,11657.3208513612,0.0280556122572719
"E01008569",539436.782717553,22138.9419143227,0.0410408459778957
"E01008570",611844.082869916,46397.4345843277,0.0758321210964334
"E01008571",933564.25798992,12893.3075480919,0.0138108410189705
"E01008572",731159.839676205,20988.7473137708,0.0287060997812266
"E01008573",163884.506353649,38.8200821618666,0.000236874632176003
"E01008574",595205.0308032,11475.3240396434,0.0192796153355055
"E01008575",515901.139917895,8514.72775138445,0.0165045724704922
"E01008576",647932.806233614,13098.5932525785,0.0202159747531841
"E01008577",4258105.94632642,203719.78243711,0.0478428167370669
"E01008578",600408.646312863,35532.5156289519,0.059180552857056
"E01008579",550246.157602794,24893.8551738176,0.0452413066949351
"E01008580",262266.17645115,6698.29408997655,0.0255400607909658
"E01008581",584133.193882545,15965.8537215779,0.0273325568359812
"E01008582",1588900.52125073,50139.3948685759,0.0315560314808808
"E01008583",715866.003437006,29792.9861992293,0.0416181045840809
"E01008584",244158.85132713,17470.8361044751,0.0715552027276998
"E01008585",302550.232336694,20991.1757860474,0.0693807954597346
"E01008586",238858.120474076,10495.7345073908,0.0439412923728917
"E01008587",200633.194689538,12680.9326224923,0.0632045591563994
"E01008588",174116.988233322,5727.47649167154,0.0328944151273542
"E01008589",378018.851699069,44471.4860977521,0.117643566975212
"E01008590",255475.406151759,2452.76787067911,0.00960079840022686
"E01008591",154137.753681964,6503.63698575541,0.042193666576811
"E01008592",230769.148775257,5687.95439961189,0.0246478111558635
"E01008593",241544.207816403,2740.45773516011,0.0113455742115875
"E01008594",418157.39160251,11171.6158319861,0.0267162940470166
"E01008595",217104.98658061,1139.5004606868,0.00524861486893444
"E01008596",238249.276753588,6217.63757001213,0.026097193891769
"E01008597",926368.758529667,38425.3007929544,0.0414794869096654
"E01008598",274048.67701637,5662.79893293005,0.020663478454201
"E01008599",306225.593161318,3205.22157481033,0.0104668637971152
"E01008600",1043239.28260376,22268.2021765065,0.0213452489259498
"E01008601",818653.307318017,39378.7862287357,0.0481019081908362
"E01008602",317523.54510667,8561.99342888547,0.0269649087786833
"E01008603",367459.891146377,5665.00498392463,0.0154166621185548
"E01008604",1654819.54564155,30762.1115582859,0.0185894054969963
"E01008605",243727.043984881,3142.79732487317,0.0128947418944125
"E01008606",487662.646548405,9891.0922266197,0.0202826529705057
"E01008607",246370.298959571,5945.99108106981,0.024134366464545
"E01008608",162084.430890937,2849.77453303681,0.0175820374441414
"E01008609",260292.035255731,2212.04624739056,0.00849832475748741
"E01008610",555376.083525814,6770.55562219974,0.0121909383983854
"E01008611",347691.438294782,4031.51883303677,0.0115951052830319
"E01008612",701826.615353897,18471.872116674,0.0263197087607736
"E01008613",469510.338331978,7796.07384065374,0.0166046904703967
"E01008614",876022.655014441,32158.5330901985,0.0367097048302574
"E01008615",2922305.33597592,70399.4923853214,0.0240903958661155
"E01008616",1627846.81600743,36664.7432261087,0.0225234603560765
"E01008617",3334438.18826567,95566.8823925896,0.0286605649877998
"E01008618",759388.051598482,56830.4486722954,0.0748371646784138
"E01008619",3621336.67059799,55918.7876264733,0.0154414771983184
"E01008620",1365602.29910558,142374.509192704,0.104257666588548
"E01008621",350480.191868627,23639.721741612,0.067449522940438
"E01008622",511324.866197795,3561.1158452675,0.00696448790325398
"E01008624",308576.844215915,4109.43893815791,0.0133173924589186
"E01008625",281799.496743607,2388.39918182776,0.00847552678208231
"E01008627",223939.386036689,10704.4657052464,0.0478007281108318
"E01008628",306983.871821763,9942.25935581706,0.0323869110673984
"E01008629",7072387.07251759,251265.602212053,0.0355276937808508
"E01008630",436826.804450521,7971.53579026222,0.018248733157045
"E01008631",436347.690196623,15519.5416946308,0.0355669161159936
"E01008632",326171.651262413,1489.0087338828,0.00456510775268097
"E01008633",245497.347918292,5295.93627621552,0.0215722748987828
"E01008634",191278.146325552,5580.3574597039,0.0291740461045991
"E01008635",305151.13151976,860.764643632225,0.00282078142507718
"E01008636",214859.12092,9836.17126454849,0.0457796309620519
"E01008637",215706.296520436,6447.54388246068,0.0298903832964832
"E01008638",483565.719856458,7080.00999548353,0.0146412570303477
"E01008639",728852.147298684,7849.21686982478,0.0107692855113565
"E01008640",580319.870903995,3193.34813940233,0.0055027378856214
"E01008641",197126.941400304,1861.25508281664,0.00944191123544603
"E01008642",785570.928415447,12112.6686624933,0.0154189370104689
"E01008643",487151.373390615,6492.04624130047,0.0133265481653378
"E01008644",271659.354566744,8840.32481363531,0.0325419488231292
"E01008645",929019.189078608,27059.7970817971,0.029127274656872
"E01008646",692019.470292764,9009.72812373998,0.0130194720098386
"E01008647",271273.646300864,6956.89212849998,0.0256452929481555
"E01008648",589130.582352253,13976.2331118408,0.0237234893765609
"E01008649",1128163.22517885,14431.6777361361,0.0127921894758165
"E01008650",196608.462406414,10563.2826209222,0.0537275074105742
"E01008651",285176.389281007,6465.60345240525,0.0226722957980725
"E01008652",265429.702573772,6862.16742110672,0.025853050184538
"E01008653",213693.316671143,8370.84523335064,0.0391722369410022
"E01008654",140118.482269241,3321.5513894217,0.0237053052218996
"E01008655",348815.59932393,9274.6747659242,0.0265890481500835
"E01008656",561196.097013047,19484.0258400714,0.0347187479452809
"E01008657",260074.310583358,4280.07820028544,0.0164571356189892
"E01008658",316625.142452125,5900.13940970384,0.0186344627088354
"E01008659",309788.974326605,1424.71633659163,0.0045989898113339
"E01008660",276463.800335266,2606.98105780463,0.00942973747247618
"E01008661",295165.32353311,15816.9654425926,0.05358680096044
"E01008662",487825.085529423,14277.3666588332,0.029267389239195
"E01008663",764909.488972435,41782.0930904591,0.0546235779433046
"E01008664",167045.372845044,1220.11715911049,0.00730410629357753
"E01008665",239322.093014699,6500.94140907496,0.0271639835971001
"E01008666",339494.377609226,13208.5239860786,0.0389064587139707
"E01008667",1058801.20274763,30811.2580516367,0.0291001351072141
"E01008668",208730.15394524,6156.97285291836,0.0294972850666015
"E01008669",304304.422358856,2866.36699323063,0.009419406300479
"E01008670",309324.760784097,2318.50663945575,0.00749538004516241
"E01008671",832100.233600915,37808.0997073124,0.0454369536031708
"E01008672",732313.111698464,27474.7408128948,0.0375177507735348
"E01008673",176273.263853338,2319.90239446163,0.0131608296331985
"E01008674",388571.023483646,9655.76238545218,0.0248494143976193
"E01008675",104900.132322477,1399.50613767917,0.0133413190879197
"E01008676",129521.293625649,9.02301549632102,6.9664340462812e-05
"E01008677",262246.481794389,50.5718388231471,0.000192840866642388
"E01008678",163429.53384976,272.79794017211,0.00166920833551964
"E01008679",515669.844717372,35026.383988806,0.0679240493653517
"E01008680",299035.609851282,49493.6046200116,0.165510738485714
"E01008681",373138.77190115,27898.2920252218,0.0747665322557594
"E01008682",275698.713999296,13314.4555814259,0.0482934990457008
"E01008683",135149.806494223,2573.90409790358,0.019044822665089
"E01008684",279221.207795604,892.55932135944,0.00319660289562537
"E01008685",3086026.92859008,57875.132022763,0.0187539296843416
"E01008686",1798357.71048864,65143.7705405399,0.0362240338285308
"E01008687",1100978.33482313,32664.7794156381,0.0296688666638346
"E01008688",727018.942575524,11307.400266557,0.0155531026832666
"E01008689",245127.106879956,3534.03751608268,0.0144171632467126
"E01008690",174651.63651912,4899.4829762755,0.0280528890191025
"E01008691",604015.828364749,8071.72599123683,0.0133634345528484
"E01008692",210968.421050357,3811.75829528074,0.0180679092932629
"E01008693",940439.596338166,41395.6529141581,0.044017343671345
"E01008694",241999.744233095,6287.78018272731,0.0259825901992314
"E01008695",887994.607884518,21667.5058170901,0.0244004925533376
"E01008696",395252.711922664,6190.97641611128,0.0156633369724295
"E01008697",294321.902135859,1298.82205209602,0.00441293034147517
"E01008698",247068.677464125,10160.3356846562,0.041123528036578
"E01008699",238287.9005964,32665.9114329158,0.137085900505891
"E01008700",1071333.22640826,22442.9479510736,0.0209486156107708
"E01008701",210687.952587568,8018.93210380505,0.0380607054429093
"E01008702",998800.855104769,13646.6219300953,0.0136630058538184
"E01008703",616581.429989217,14217.8411691099,0.0230591459255568
"E01008704",325271.607498934,16843.674155946,0.0517834135154301
"E01008705",197731.232979943,2038.73536483741,0.0103106390129283
"E01008706",206385.889066585,13274.1668204892,0.064317220913328
"E01008707",130358.391676691,2135.62838719978,0.0163827457498591
"E01008708",292348.696052944,4846.56083487424,0.0165780142012213
"E01008709",197336.042877377,4148.63321340241,0.0210231904568004
"E01008711",472753.645762316,19281.6608704618,0.0407858533578733
"E01008712",916731.598782314,15630.5794019481,0.0170503334047937
"E01008713",1122061.65775571,21080.99117737,0.0187877297398568
"E01008714",347432.504838208,9194.8928591741,0.0264652637019555
"E01008715",274096.108251354,9835.2382663239,0.0358824440415064
"E01008716",1068654.72392285,36871.5230346384,0.0345027464991587
"E01008717",370191.416806314,11662.7072350513,0.031504531724876
"E01008718",579100.18832719,12352.4341241373,0.0213303921724131
"E01008719",4433997.88540112,94655.1773583832,0.021347591903468
"E01008720",5226724.46891927,89922.4052929733,0.0172043515642918
"E01008721",323304.996980299,9535.18465125756,0.0294928465081491
"E01008722",238521.679465773,4081.72798552035,0.0171126079384582
"E01008723",663352.155962055,49455.0837140633,0.0745532870731971
"E01008724",164486.203614948,4083.52589678305,0.0248259477514742
"E01008725",274760.499135994,4588.66937125626,0.0167006152110135
"E01008726",392113.659325263,7989.20604745603,0.020374720077856
"E01008727",159061.269409215,199.863636363065,0.00125651981217928
"E01008728",165671.383449146,1211.33881831249,0.00731169616075743
"E01008729",313863.377722265,12064.9962888169,0.03844028053344
"E01008730",459457.053616925,12692.7862396333,0.0276256205878513
"E01008731",285663.828585999,3251.93949638226,0.0113837986155929
"E01008732",393148.201057515,20626.3945193341,0.0524646798938719
"E01008733",285673.360220276,11681.518156749,0.0408911707683967
"E01008734",607927.853141902,2424.27404675857,0.00398776603873206
"E01008735",448391.190188401,29097.4931927057,0.0648930974323553
"E01008736",758744.178279929,24165.0254883648,0.0318487128865316
"E01008737",171822.466323528,3989.68492099295,0.0232198094135181
"E01008738",222781.848306148,2288.00313867233,0.0102701506252347
"E01008739",256211.371450708,7638.56025465421,0.0298135098821083
"E01008740",601409.057879018,12432.9216238031,0.0206729869810244
"E01008741",867516.635817981,22911.2443094643,0.0264101498040568
"E01008742",783168.98066613,99769.9010569103,0.127392559613444
"E01008743",807807.344502711,36043.398468699,0.0446188051074076
"E01008744",4896655.80416207,118722.988816897,0.0242457288331322
"E01008745",759978.461178356,38381.779441714,0.0505037726756131
"E01008746",3614897.95128675,158528.875478894,0.0438543155616507
"E01008747",3333395.76909989,180327.372157577,0.0540971983672584
"E01008748",1397015.77967352,59658.698439911,0.0427043840935377
"E01008749",548156.433634119,59969.5554368574,0.109402265041891
"E01008750",797851.717763146,45013.6468307212,0.0564185622823766
"E01008751",468186.629656378,26411.8065838681,0.0564129877080275
"E01008752",610360.126580361,25343.7596703127,0.0415226332236103
"E01008753",421582.667661395,12240.2251800692,0.0290339857849665
"E01008754",580410.464368241,23512.7640938985,0.0405105792148173
"E01008755",417530.479178582,14549.3760348601,0.0348462609567651
"E01008756",261584.570753113,16530.8531210986,0.0631950618245775
"E01008757",181799.19531934,15167.3072433611,0.0834289019636139
"E01008758",435247.831740949,8447.22332026914,0.0194078469879587
"E01008759",264687.864888164,12186.2958674022,0.0460402514960449
"E01008760",469665.988818813,24921.6105388003,0.053062412719041
"E01008761",389497.519585412,8009.22519230928,0.0205629684133405
"E01008762",777894.758386852,24653.1447954787,0.0316921338390335
"E01008763",488578.470793665,8742.90745732535,0.0178945818941286
"E01008764",606430.550372371,19357.398639554,0.0319202233918918
"E01008765",5639712.1526137,151816.72390397,0.0269192327189271
"E01008766",1200499.82714454,27154.0034547197,0.0226189149225512
"E01008767",1070813.61803988,35341.925150894,0.0330047400924796
"E01008768",1643015.01336609,37533.7251510194,0.0228444200726584
"E01008769",311961.806640462,9318.67869300669,0.0298712165869283
"E01008770",780454.584098584,17638.7273011697,0.0226005813285627
"E01008771",307921.671598352,6777.45343488801,0.0220103164538819
"E01008772",1321456.29696054,58073.5476909696,0.0439466275385296
"E01008773",301164.385902504,8424.21129863414,0.0279721364576
"E01008774",242151.178676427,11284.2025868821,0.0465998251528669
"E01008775",828698.139616524,36742.3070388553,0.0443373832791004
"E01008776",236106.080139918,9948.15377497491,0.0421342549462494
"E01008777",345841.882774156,23887.6204352442,0.0690709298816867
"E01008778",217765.152269637,2185.10916549144,0.0100342462635428
"E01008779",511146.26144114,13005.3313636545,0.0254434637299056
"E01008780",624347.617304011,10918.2038122496,0.0174873796418017
"E01008781",403702.745646902,20888.4701874365,0.0517422049086249
"E01008782",385627.377952169,15301.1423254277,0.0396785684841225
"E01008783",300296.082750235,5830.24333198061,0.0194149829680922
"E01008784",389089.651041833,4681.27117167795,0.0120313433141779
"E01008785",344471.535559764,15801.9436773558,0.0458730026899836
"E01008786",212593.713207197,5840.14390734556,0.0274709153871058
"E01008787",249772.425840393,3548.62922933388,0.0142074499112304
"E01008788",188553.532711478,4309.99251885258,0.0228581902278526
"E01008789",348009.962567933,7148.2375869026,0.0205403245762174
"E01008790",222981.185160341,14035.2115626748,0.0629434790768663
"E01008791",583244.062390636,9815.57827302585,0.0168292810951099
"E01008792",375689.203602888,11738.569084212,0.0312454256647204
"E01008793",426681.108788305,15833.7444620258,0.0371090824878343
"E01008795",582919.553145512,14994.6947135185,0.0257234375354285
"E01008796",723696.044181975,21364.3725670511,0.029521195726861
"E01008797",1852345.89678531,101314.140373254,0.0546950440244889
"E01008799",903831.208370372,49411.5317529072,0.054668981658641
"E01008800",255741.358180691,4001.05525890475,0.0156449284830882
"E01008801",738621.350605206,8607.36810996878,0.0116532890674175
"E01008802",535892.246454792,33992.4241420533,0.0634314535560665
"E01008803",231763.927419115,13625.0101460989,0.0587883123047869
"E01008804",430065.294040715,8334.80564777553,0.0193803261115659
"E01008805",174269.561624794,4390.33480027172,0.0251927804221153
"E01008808",796471.614415388,16754.8632803785,0.0210363595853653
"E01008809",1432480.67853467,67277.1111407455,0.0469654579980551
"E01008810",526514.997850464,20787.9528119125,0.0394821665038619
"E01008811",450075.351479129,8754.49273601052,0.0194511712477472
"E01008812",236449.351288425,5037.40775086207,0.0213043838919962
"E01008813",334403.284164649,6359.68863944322,0.019018020876589
"E01008814",948124.82113979,22497.955776365,0.0237288965279055
"E01008817",237196.599455196,5389.43446706794,0.0227213816700857
"E01008819",308720.810197182,4039.74948667477,0.0130854459862766
"E01008820",852474.934841341,32081.8374330094,0.03763376038614
"E01008821",566739.767987071,6014.74773911833,0.0106128916283417
"E01008822",285354.263748973,17239.860091402,0.0604156386692999
"E01008823",341171.098390969,9712.85100060565,0.0284691494866166
"E01008824",277448.509461858,5062.93680729879,0.0182482033048904
"E01008825",396881.90012277,11771.2812187855,0.0296594055187304
"E01008826",269193.171336369,2205.1161268744,0.00819157527632457
"E01008827",330205.087026621,19734.5148091206,0.0597644178859354
"E01008828",203604.059199473,17273.0497532868,0.0848364704574197
"E01008829",417922.03423427,12914.2309065819,0.0309010529445851
"E01008830",144575.522930744,12651.1177401616,0.0875052531971257
"E01008831",337990.267005788,7140.95635811709,0.0211276982067499
"E01008832",118504.108594472,6524.08587562505,0.0550536682061452
"E01008833",177402.004015366,6958.05436559587,0.0392219603392598
"E01008834",300431.649126524,4285.42559695004,0.014264228184379
"E01008835",285631.705136839,12460.3652066811,0.0436238869235879
"E01008836",370018.306073656,15431.2154519861,0.0417039243699319
"E01008837",307999.431769981,1456.42504256956,0.00472866145953557
"E01008838",210228.618826713,5470.16454396561,0.0260200755467768
"E01008839",594674.584516641,25855.3608537004,0.0434781669284152
"E01008840",269057.453701675,3408.11200216907,0.0126668559271653
"E01008841",284922.26854001,6483.14929189235,0.0227540982497195
"E01008842",265043.898859344,2736.72461213058,0.0103255521968568
"E01008843",361343.112179063,10115.1710059407,0.0279932581112218
"E01008844",479063.575209891,15587.0600352175,0.0325365167418298
"E01008845",599999.018584942,33085.4785569694,0.0551425544578379
"E01008846",224720.037904333,4677.93075205306,0.0208167050685731
"E01008847",176080.07178302,12580.1891577146,0.0714458429640856
"E01008848",941511.403917955,34365.1485841464,0.0364999812441369
"E01008849",175811.500693581,3980.4970608588,0.0226407091979515
"E01008850",3923333.01243498,104425.895982669,0.026616628170918
"E01008851",320126.432687129,5107.23608500894,0.0159538093813091
"E01008852",232568.196368268,3749.14196386995,0.0161206133186553
"E01008853",709054.068173833,19722.6398141709,0.0278154243793657
"E01008854",238980.957883304,4849.97229302372,0.0202943880381967
"E01008855",8805748.66563044,398197.071080142,0.0452201267831249
"E01008856",453754.146188844,16641.6191423923,0.0366754095409772
"E01008857",216967.455687434,10070.2402126954,0.0464135977480547
"E01008858",241177.694363074,15410.3084309777,0.0638960765906433
"E01008859",528927.772282052,15686.1350126873,0.0296564783221907
"E01008860",394784.753629007,14678.8869186907,0.0371820005300533
"E01008861",656087.691484755,18105.7100456507,0.0275964787644114
"E01008862",527244.572101594,15312.1367255234,0.0290418100740029
"E01008863",973369.139650744,21277.4603871532,0.0218596003514019
"E01008864",705949.299676249,14166.2933324507,0.0200670123746102
"E01008865",646936.433312927,19241.7053969528,0.0297428068758116
"E01008866",541674.690129289,19077.1186471521,0.0352187742842456
"E01008867",353907.357427855,23310.8526002975,0.0658671036672344
"E01008868",269681.353449668,6015.59394952157,0.0223063028740113
"E01008869",340202.679585707,8326.1113061334,0.0244739733275258
"E01008870",303331.546636337,12492.40167469,0.041183984367004
"E01008871",212085.4301904,9298.51311799698,0.0438432433083651
"E01008872",806080.903586712,23158.4540889838,0.0287296895211618
"E01008873",1793510.01383332,33451.8371825461,0.0186516032386396
"E01008874",306152.627524046,22564.4060633581,0.0737031272468366
"E01008875",598361.897649796,18390.842401248,0.0307353166595036
"E01008876",2185292.98063057,61576.995247813,0.028177912890218
"E01008877",1156439.34667077,20916.8442560995,0.018087281720668
"E01008878",243796.872483696,3082.34694037499,0.0126430946753885
"E01008879",450297.311135094,10586.0824647637,0.0235090954420285
"E01008880",241695.859693301,7964.82707599593,0.0329539243498124
"E01008881",396867.723778821,6901.84717343659,0.0173907999061246
"E01008882",245892.139413516,19236.9361478327,0.0782332293895822
"E01008883",394382.638019557,6622.33138697612,0.0167916402715673
"E01008884",698424.838188333,44652.22005337,0.0639327492550162
"E01008885",192835.638286023,959.558207759736,0.00497604185765949
"E01008886",452939.084430317,8205.81821497188,0.0181168251913891
"E01008887",457938.66685773,6610.48038309952,0.0144352963868701
"E01008888",224171.064572996,8357.94525861922,0.0372837826975553
"E01008889",832773.258621231,21777.382532575,0.0261504344755623
"E01008890",308682.450619147,9405.55441103713,0.0304700004557166
"E01008891",292857.457889878,21257.512908368,0.0725865513602914
"E01008892",142709.392900429,272,0.00190597125018799
"E01008893",286158.123854284,9118.48281618147,0.0318651894042496
"E01008894",265512.437447007,11556.8968231912,0.0435267625664347
"E01008895",283714.249255508,5097.69409550189,0.0179677055660007
"E01008896",203890.278262161,17290.598780832,0.0848034488363385
"E01008897",227996.132001246,4509.12235037519,0.0197771879320766
"E01008898",199295.8962831,10140.6455977633,0.0508823602838189
"E01008899",897663.643376552,69385.9714549177,0.0772961809992918
"E01008901",869786.49335356,16077.4084277423,0.0184843160368634
"E01008905",127183.247950346,848.137244262234,0.00666862387877813
"E01008906",111667.507445742,3042.37868332643,0.0272449771013711
"E01008907",166880.200853074,3808.1570669447,0.0228197056779523
"E01008909",228163.413076757,21092.0384563272,0.0924426847052448
"E01008910",489208.217092906,57806.2162639762,0.118162807255133
"E01008911",236081.236116376,18826.214086214,0.0797446438180018
"E01008913",290500.082933677,21079.4473584923,0.0725626207938288
"E01008914",670738.616000116,26418.2894938917,0.0393868622794295
"E01008915",595160.782777986,21492.8435286463,0.0361126676195394
