"LSOA21CD","LSOA11CD","postcode_count","postcode_pct"
"E01027747","E01027747",36,1
"E01027748","E01027748",28,1
"E01027749","E01027749",70,1
"E01027751","E01027751",91,1
"E01027752","E01027752",95,1
"E01027753","E01027753",99,1
"E01027756","E01027756",106,1
"E01027758","E01027758",112,1
"E01027759","E01027759",90,1
"E01027760","E01027760",85,1
"E01027761","E01027761",83,1
"E01027762","E01020863",1,0.00892857142857143
"E01027762","E01027762",111,0.991071428571429
"E01027763","E01027763",70,1
"E01027764","E01027764",129,1
"E01027765","E01027765",35,1
"E01027766","E01027766",58,0.966666666666667
"E01027766","E01027767",1,0.0166666666666667
"E01027766","E01027770",1,0.0166666666666667
"E01027767","E01027767",43,1
"E01027768","E01027768",33,1
"E01027769","E01027769",46,1
"E01027770","E01027766",1,0.00757575757575758
"E01027770","E01027770",131,0.992424242424242
"E01027771","E01027771",59,1
"E01027772","E01027772",33,1
"E01027773","E01027773",115,1
"E01027774","E01027774",75,1
"E01027775","E01027775",90,1
"E01027776","E01027776",74,1
"E01027777","E01027777",90,1
"E01027778","E01027778",146,1
"E01027779","E01027779",64,1
"E01027780","E01027780",137,0.992753623188406
"E01027780","E01027781",1,0.0072463768115942
"E01027781","E01027780",2,0.0333333333333333
"E01027781","E01027781",58,0.966666666666667
"E01027782","E01027782",82,1
"E01027783","E01027783",115,1
"E01027784","E01027783",1,0.0188679245283019
"E01027784","E01027784",52,0.981132075471698
"E01027786","E01027786",53,1
"E01027787","E01027787",79,1
"E01027788","E01027788",26,1
"E01027790","E01027790",60,1
"E01027791","E01027791",37,1
"E01027792","E01027792",67,1
"E01027793","E01027792",1,0.0181818181818182
"E01027793","E01027793",54,0.981818181818182
"E01027794","E01027794",66,1
"E01027795","E01027794",1,0.0232558139534884
"E01027795","E01027795",42,0.976744186046512
"E01027796","E01027796",67,1
"E01027797","E01027797",93,1
"E01027798","E01027798",89,1
"E01027799","E01027799",103,1
"E01027800","E01027800",90,1
"E01027801","E01027801",66,1
"E01027802","E01027802",94,1
"E01027803","E01027803",83,1
"E01027804","E01027804",77,1
"E01027805","E01027805",62,1
"E01027806","E01027806",152,0.993464052287582
"E01027806","E01027812",1,0.0065359477124183
"E01027807","E01027807",65,1
"E01027808","E01027808",38,1
"E01027809","E01027809",33,1
"E01027810","E01027810",26,1
"E01027811","E01027811",26,1
"E01027812","E01027810",1,0.025
"E01027812","E01027812",39,0.975
"E01027813","E01027813",122,1
"E01027814","E01027814",55,0.982142857142857
"E01027814","E01027816",1,0.0178571428571429
"E01027815","E01027815",63,1
"E01027816","E01027816",34,1
"E01027817","E01027817",27,0.964285714285714
"E01027817","E01027818",1,0.0357142857142857
"E01027818","E01027818",32,1
"E01027819","E01027819",45,1
"E01027820","E01027820",15,1
"E01027821","E01027821",84,1
"E01027822","E01027822",100,1
"E01027823","E01027823",43,1
"E01027824","E01027824",40,1
"E01027825","E01027825",51,1
"E01027826","E01027826",24,1
"E01027827","E01027827",87,1
"E01027828","E01027828",58,1
"E01027829","E01027827",1,0.0285714285714286
"E01027829","E01027829",34,0.971428571428571
"E01027830","E01027830",40,1
"E01027833","E01027833",94,1
"E01027834","E01027834",31,1
"E01027835","E01027833",1,0.0185185185185185
"E01027835","E01027835",53,0.981481481481482
"E01027836","E01027836",68,1
"E01027837","E01027837",30,0.967741935483871
"E01027837","E01027839",1,0.032258064516129
"E01027838","E01027838",48,1
"E01027839","E01027839",55,1
"E01027840","E01027840",110,1
"E01027841","E01027841",96,1
"E01027842","E01027842",26,1
"E01027843","E01027843",21,1
"E01027844","E01027844",31,1
"E01027845","E01027845",31,1
"E01027847","E01027847",44,1
"E01027849","E01027849",42,1
"E01027850","E01027845",1,0.0357142857142857
"E01027850","E01027850",27,0.964285714285714
"E01027851","E01027850",1,0.05
"E01027851","E01027851",19,0.95
"E01027852","E01027852",37,1
"E01027853","E01027853",32,1
"E01027854","E01027854",35,1
"E01027855","E01027836",1,0.0158730158730159
"E01027855","E01027855",62,0.984126984126984
"E01027856","E01027856",45,1
"E01027857","E01027857",87,1
"E01027858","E01027858",40,1
"E01027859","E01027859",70,1
"E01027860","E01027860",32,1
"E01027861","E01027826",1,0.0357142857142857
"E01027861","E01027861",27,0.964285714285714
"E01027862","E01027862",37,1
"E01027863","E01027863",28,1
"E01027864","E01027864",41,0.976190476190476
"E01027864","E01027866",1,0.0238095238095238
"E01027865","E01027865",92,1
"E01027866","E01027866",51,1
"E01027867","E01027867",38,1
"E01027868","E01027867",1,0.0133333333333333
"E01027868","E01027868",74,0.986666666666667
"E01027871","E01027871",51,1
"E01027872","E01027872",17,1
"E01027873","E01027873",38,1
"E01027874","E01027874",17,1
"E01027875","E01027875",124,1
"E01027876","E01027876",37,0.973684210526316
"E01027876","E01027877",1,0.0263157894736842
"E01027877","E01027877",40,1
"E01027878","E01027878",34,1
"E01027879","E01027879",23,1
"E01027880","E01027880",32,0.96969696969697
"E01027880","E01027882",1,0.0303030303030303
"E01027881","E01027880",1,0.0256410256410256
"E01027881","E01027881",38,0.974358974358974
"E01027882","E01027882",66,1
"E01027883","E01027883",52,1
"E01027884","E01027884",47,1
"E01027885","E01027885",69,1
"E01027886","E01027886",51,1
"E01027887","E01027887",45,1
"E01027888","E01027888",65,1
"E01027889","E01027889",56,1
"E01027890","E01027889",1,0.0126582278481013
"E01027890","E01027890",78,0.987341772151899
"E01027891","E01027891",74,1
"E01027892","E01027892",58,1
"E01027893","E01027893",78,1
"E01027894","E01027894",56,1
"E01027895","E01027895",49,1
"E01027896","E01027896",48,0.979591836734694
"E01027896","E01027897",1,0.0204081632653061
"E01027897","E01027897",71,1
"E01027899","E01027899",65,1
"E01027900","E01027900",78,1
"E01027901","E01027901",51,0.980769230769231
"E01027901","E01027902",1,0.0192307692307692
"E01027902","E01027902",49,1
"E01027903","E01027903",55,1
"E01027904","E01027904",101,1
"E01027906","E01027906",40,1
"E01027907","E01027907",20,1
"E01027908","E01027905",1,0.0208333333333333
"E01027908","E01027908",47,0.979166666666667
"E01027909","E01027909",112,1
"E01027913","E01027913",23,1
"E01027914","E01027914",29,1
"E01027915","E01027898",1,0.0196078431372549
"E01027915","E01027915",48,0.941176470588235
"E01027915","E01027917",2,0.0392156862745098
"E01027916","E01027916",30,1
"E01027918","E01027918",32,1
"E01027919","E01027919",51,1
"E01027920","E01027920",27,1
"E01027921","E01027921",41,1
"E01027922","E01027922",53,1
"E01027923","E01027923",107,1
"E01027924","E01027924",107,1
"E01027925","E01027925",37,1
"E01027926","E01027926",25,0.925925925925926
"E01027926","E01027930",2,0.0740740740740741
"E01027927","E01027927",48,1
"E01027928","E01027928",77,1
"E01027930","E01027930",36,1
"E01027932","E01027932",45,1
"E01027933","E01027933",34,1
"E01027934","E01027934",25,1
"E01027935","E01027935",22,1
"E01027936","E01027936",27,1
"E01027937","E01027937",23,1
"E01027938","E01027938",23,1
"E01027939","E01027939",28,1
"E01027940","E01027940",19,1
"E01027941","E01027941",25,0.961538461538462
"E01027941","E01027942",1,0.0384615384615385
"E01027942","E01027942",64,1
"E01027943","E01027943",41,1
"E01027944","E01027944",34,1
"E01027945","E01027945",29,1
"E01027946","E01027946",26,1
"E01027947","E01027947",64,1
"E01027948","E01027948",50,1
"E01027949","E01027949",29,1
"E01027950","E01027950",45,1
"E01027951","E01027951",33,0.970588235294118
"E01027951","E01027953",1,0.0294117647058824
"E01027952","E01027952",60,1
"E01027953","E01027953",40,1
"E01027954","E01027954",35,1
"E01027955","E01027955",22,1
"E01027956","E01027956",32,1
"E01027957","E01027957",25,1
"E01027958","E01027958",25,1
"E01027959","E01027959",41,1
"E01027960","E01027960",40,1
"E01027961","E01027961",43,1
"E01027962","E01027962",26,1
"E01027963","E01027963",29,1
"E01027964","E01027964",18,1
"E01027965","E01027965",31,1
"E01027966","E01027966",22,1
"E01027967","E01027967",28,1
"E01027968","E01027968",40,1
"E01027969","E01027969",28,1
"E01027970","E01027970",27,0.964285714285714
"E01027970","E01027971",1,0.0357142857142857
"E01027971","E01027971",23,1
"E01027972","E01027972",51,1
"E01027973","E01027973",43,1
"E01027974","E01027974",25,1
"E01027975","E01027975",34,1
"E01027976","E01027975",1,0.0140845070422535
"E01027976","E01027976",70,0.985915492957746
"E01027977","E01027977",40,1
"E01027978","E01027978",37,1
"E01027979","E01027979",42,1
"E01027980","E01027980",22,1
"E01027981","E01027980",1,0.0212765957446809
"E01027981","E01027981",46,0.978723404255319
"E01027982","E01027982",25,1
"E01027983","E01027983",35,1
"E01027984","E01027984",25,1
"E01027985","E01027984",1,0.024390243902439
"E01027985","E01027985",40,0.975609756097561
"E01027986","E01027986",29,1
"E01027987","E01027987",36,1
"E01027988","E01027988",28,1
"E01027989","E01027989",27,1
"E01027990","E01027987",1,0.0188679245283019
"E01027990","E01027990",52,0.981132075471698
"E01027991","E01027991",22,1
"E01027992","E01027992",55,1
"E01027993","E01027993",37,1
"E01027994","E01027994",24,1
"E01027995","E01027995",50,1
"E01027996","E01027996",50,1
"E01027997","E01027997",46,1
"E01027998","E01027998",39,1
"E01027999","E01027999",118,1
"E01028000","E01028000",115,1
"E01028001","E01028001",49,0.98
"E01028001","E01028002",1,0.02
"E01028002","E01028002",28,1
"E01028003","E01028003",58,1
"E01028004","E01028003",1,0.015625
"E01028004","E01028004",63,0.984375
"E01028005","E01028005",83,1
"E01028006","E01028006",76,1
"E01028007","E01028007",50,1
"E01028008","E01028008",16,1
"E01028009","E01028009",44,1
"E01028010","E01028010",53,1
"E01028011","E01028011",72,1
"E01028012","E01028012",33,1
"E01028013","E01028013",35,1
"E01028014","E01028014",59,1
"E01028015","E01028013",1,0.0227272727272727
"E01028015","E01028015",43,0.977272727272727
"E01028016","E01028016",44,1
"E01028017","E01028017",54,1
"E01028018","E01028018",38,1
"E01028019","E01028017",1,0.0384615384615385
"E01028019","E01028019",25,0.961538461538462
"E01028020","E01028020",75,1
"E01028021","E01028021",39,1
"E01028022","E01028022",41,1
"E01028023","E01028023",126,1
"E01028024","E01028024",54,1
"E01028025","E01028025",40,1
"E01028026","E01028026",39,1
"E01028027","E01028027",64,1
"E01028028","E01028028",48,1
"E01028029","E01028029",56,1
"E01028030","E01028030",27,1
"E01028031","E01028031",36,1
"E01028032","E01028032",53,1
"E01028033","E01028033",90,1
"E01028034","E01028034",104,1
"E01028035","E01028035",107,1
"E01028036","E01028036",112,1
"E01028037","E01028037",78,0.987341772151899
"E01028037","E01028039",1,0.0126582278481013
"E01028038","E01028038",31,1
"E01028039","E01028039",64,1
"E01028042","E01028042",32,1
"E01028043","E01028043",50,1
"E01028044","E01028044",40,1
"E01028045","E01028045",45,1
"E01028046","E01028046",39,0.975
"E01028046","E01028049",1,0.025
"E01028047","E01028047",64,1
"E01028048","E01028048",28,1
"E01028049","E01028049",42,1
"E01028050","E01028050",30,1
"E01028051","E01028051",32,1
"E01028052","E01028052",36,1
"E01028053","E01028053",34,1
"E01028054","E01028054",38,1
"E01028055","E01028055",50,1
"E01028056","E01028056",59,1
"E01028057","E01028055",1,0.0204081632653061
"E01028057","E01028057",48,0.979591836734694
"E01028058","E01028058",92,1
"E01028059","E01028059",31,1
"E01028060","E01028060",46,1
"E01028061","E01028061",25,1
"E01028062","E01028062",155,1
"E01028063","E01028062",1,0.0166666666666667
"E01028063","E01028063",59,0.983333333333333
"E01028064","E01028064",41,1
"E01028065","E01028065",40,1
"E01028066","E01028066",37,1
"E01028067","E01028067",35,1
"E01028068","E01028068",65,1
"E01028069","E01028069",30,1
"E01028070","E01028070",40,1
"E01028073","E01028073",47,1
"E01028074","E01028074",145,1
"E01028075","E01028075",35,1
"E01028076","E01028076",23,1
"E01028077","E01028077",24,1
"E01028078","E01028078",23,1
"E01028079","E01028078",1,0.0285714285714286
"E01028079","E01028079",34,0.971428571428571
"E01028080","E01028080",39,1
"E01028081","E01028081",26,1
"E01028082","E01028082",21,1
"E01028083","E01028083",38,1
"E01028084","E01028084",37,1
"E01028085","E01028085",92,0.989247311827957
"E01028085","E01028086",1,0.010752688172043
"E01028086","E01028086",42,1
"E01028087","E01028087",38,1
"E01028088","E01028088",29,1
"E01028089","E01028089",24,1
"E01028090","E01028090",30,1
"E01028091","E01028091",39,1
"E01028092","E01028092",24,1
"E01028093","E01028093",21,1
"E01028094","E01028094",37,1
"E01028095","E01028095",26,1
"E01028096","E01028096",59,1
"E01028097","E01028097",28,0.96551724137931
"E01028097","E01028099",1,0.0344827586206897
"E01028098","E01028098",29,1
"E01028099","E01028099",27,1
"E01028100","E01028100",33,1
"E01028101","E01028101",33,1
"E01028102","E01028102",26,1
"E01028103","E01028103",39,1
"E01028104","E01028104",33,1
"E01028105","E01028105",24,1
"E01028106","E01028106",42,1
"E01028107","E01028107",39,0.975
"E01028107","E01028108",1,0.025
"E01028108","E01028108",26,1
"E01028109","E01028109",30,1
"E01028110","E01019453",1,0.0277777777777778
"E01028110","E01028110",35,0.972222222222222
"E01028111","E01028111",56,1
"E01028112","E01028112",51,1
"E01028113","E01028113",33,1
"E01028114","E01028114",30,1
"E01028115","E01028115",41,0.976190476190476
"E01028115","E01028117",1,0.0238095238095238
"E01028116","E01028116",40,1
"E01028117","E01028117",25,1
"E01028118","E01028118",41,1
"E01028119","E01028119",44,1
"E01028120","E01028120",28,1
"E01028121","E01028121",24,1
"E01028122","E01028122",34,1
"E01028123","E01028123",47,1
"E01028124","E01028124",33,1
"E01028125","E01028125",38,0.974358974358974
"E01028125","E01028126",1,0.0256410256410256
"E01028126","E01028126",21,1
"E01028127","E01028127",32,1
"E01028128","E01028128",30,1
"E01028129","E01028129",31,1
"E01028130","E01028130",48,1
"E01028131","E01028131",29,1
"E01028132","E01028132",18,1
"E01028133","E01028133",38,1
"E01028134","E01028134",21,1
"E01028135","E01028135",29,0.966666666666667
"E01028135","E01028136",1,0.0333333333333333
"E01028136","E01028136",30,1
"E01028137","E01028137",57,1
"E01028138","E01028138",30,1
"E01028139","E01028139",30,1
"E01028142","E01028142",59,1
"E01028143","E01028143",28,1
"E01028144","E01028144",42,0.976744186046512
"E01028144","E01028165",1,0.0232558139534884
"E01028146","E01028146",23,1
"E01028147","E01028147",16,1
"E01028148","E01028148",86,1
"E01028149","E01028149",51,1
"E01028150","E01028150",33,1
"E01028151","E01028151",30,1
"E01028152","E01028152",54,1
"E01028153","E01028153",29,1
"E01028154","E01028154",38,1
"E01028155","E01028155",31,1
"E01028156","E01028156",30,1
"E01028157","E01028157",18,1
"E01028158","E01028158",45,0.978260869565217
"E01028158","E01028210",1,0.0217391304347826
"E01028159","E01028159",22,1
"E01028160","E01028160",26,1
"E01028161","E01028161",33,1
"E01028162","E01028162",21,1
"E01028163","E01028163",30,1
"E01028164","E01028164",26,1
"E01028165","E01028165",34,1
"E01028166","E01028166",35,1
"E01028167","E01028167",86,1
"E01028168","E01028168",28,0.933333333333333
"E01028168","E01028169",1,0.0333333333333333
"E01028168","E01028170",1,0.0333333333333333
"E01028169","E01028169",33,1
"E01028170","E01028170",33,1
"E01028171","E01028171",39,1
"E01028172","E01028172",55,1
"E01028173","E01028173",15,1
"E01028174","E01028174",33,1
"E01028175","E01028175",36,1
"E01028176","E01028176",60,1
"E01028177","E01028177",31,1
"E01028178","E01028178",57,1
"E01028179","E01028179",25,1
"E01028180","E01028180",36,1
"E01028181","E01028181",35,1
"E01028182","E01028182",26,1
"E01028183","E01028179",1,0.0303030303030303
"E01028183","E01028183",32,0.96969696969697
"E01028184","E01028184",24,1
"E01028185","E01028185",43,0.977272727272727
"E01028185","E01028186",1,0.0227272727272727
"E01028186","E01028185",2,0.0571428571428571
"E01028186","E01028186",33,0.942857142857143
"E01028187","E01028187",57,1
"E01028188","E01028188",21,1
"E01028189","E01028189",69,1
"E01028190","E01028190",33,1
"E01028191","E01028191",46,1
"E01028192","E01028190",1,0.0277777777777778
"E01028192","E01028192",35,0.972222222222222
"E01028193","E01028193",26,1
"E01028194","E01028194",28,1
"E01028195","E01028195",28,1
"E01028196","E01028196",24,1
"E01028197","E01028197",26,1
"E01028198","E01028198",36,1
"E01028199","E01028199",29,1
"E01028200","E01028200",52,1
"E01028201","E01028201",26,1
"E01028202","E01028202",29,1
"E01028203","E01028203",27,1
"E01028204","E01028204",28,1
"E01028205","E01028205",39,1
"E01028206","E01028206",30,1
"E01028207","E01028207",25,1
"E01028208","E01028208",25,1
"E01028209","E01028209",35,1
"E01028210","E01028210",32,1
"E01028211","E01028211",25,1
"E01028212","E01028212",22,1
"E01028213","E01028213",60,1
"E01028214","E01028214",29,0.966666666666667
"E01028214","E01028215",1,0.0333333333333333
"E01028215","E01028215",21,1
"E01028216","E01028216",19,1
"E01028217","E01028217",36,1
"E01028218","E01028218",35,1
"E01028219","E01028219",40,1
"E01028220","E01028220",39,0.975
"E01028220","E01033389",1,0.025
"E01028222","E01028222",74,1
"E01028223","E01028223",47,1
"E01028224","E01028224",32,1
"E01028225","E01028224",1,0.0285714285714286
"E01028225","E01028225",34,0.971428571428571
"E01028226","E01028226",38,1
"E01028227","E01028227",58,0.983050847457627
"E01028227","E01028228",1,0.0169491525423729
"E01028228","E01028228",28,1
"E01028229","E01028229",32,1
"E01028230","E01028230",28,1
"E01028231","E01028231",24,1
"E01028232","E01028232",30,1
"E01028233","E01028233",38,1
"E01028234","E01028234",32,0.96969696969697
"E01028234","E01028236",1,0.0303030303030303
"E01028235","E01028234",1,0.0256410256410256
"E01028235","E01028235",38,0.974358974358974
"E01028236","E01028236",37,0.973684210526316
"E01028236","E01028276",1,0.0263157894736842
"E01028237","E01028237",34,1
"E01028238","E01028238",26,1
"E01028239","E01028239",30,1
"E01028240","E01028240",28,1
"E01028242","E01028242",35,1
"E01028243","E01028243",44,1
"E01028244","E01028244",36,0.972972972972973
"E01028244","E01028245",1,0.027027027027027
"E01028245","E01028245",25,1
"E01028246","E01028246",46,1
"E01028247","E01028247",33,1
"E01028248","E01028248",31,1
"E01028249","E01028249",25,1
"E01028250","E01028250",28,1
"E01028251","E01028251",30,1
"E01028252","E01028252",61,1
"E01028253","E01028253",38,1
"E01028254","E01028254",28,0.96551724137931
"E01028254","E01028256",1,0.0344827586206897
"E01028255","E01028255",37,1
"E01028256","E01028256",61,1
"E01028257","E01028257",28,0.96551724137931
"E01028257","E01028258",1,0.0344827586206897
"E01028258","E01028258",33,0.970588235294118
"E01028258","E01028259",1,0.0294117647058824
"E01028259","E01028259",43,1
"E01028260","E01028260",50,1
"E01028261","E01028261",45,1
"E01028262","E01028262",29,1
"E01028263","E01028263",43,1
"E01028264","E01028264",40,1
"E01028267","E01028267",38,1
"E01028268","E01028268",78,0.987341772151899
"E01028268","E01028269",1,0.0126582278481013
"E01028269","E01028269",43,1
"E01028270","E01028270",58,1
"E01028271","E01028271",99,1
"E01028272","E01028272",49,1
"E01028273","E01028273",32,1
"E01028274","E01028274",44,1
"E01028275","E01028243",1,0.0303030303030303
"E01028275","E01028275",32,0.96969696969697
"E01028276","E01028276",39,1
"E01028277","E01028277",26,1
"E01028278","E01028278",30,1
"E01028279","E01028279",32,1
"E01028280","E01028280",26,1
"E01028281","E01028281",25,1
"E01028282","E01028282",28,1
"E01028283","E01028283",43,1
"E01028284","E01028284",90,1
"E01028285","E01028285",20,1
"E01028286","E01028286",33,1
"E01028287","E01028287",39,1
"E01028288","E01028288",31,1
"E01028289","E01028289",28,1
"E01028290","E01028290",33,1
"E01028291","E01028290",1,0.0204081632653061
"E01028291","E01028291",48,0.979591836734694
"E01028292","E01028292",62,1
"E01028293","E01028293",39,0.975
"E01028293","E01028294",1,0.025
"E01028294","E01028294",41,1
"E01028295","E01028295",86,1
"E01028296","E01028296",44,1
"E01028297","E01028297",44,1
"E01028298","E01028298",57,1
"E01028299","E01028299",25,1
"E01028300","E01028200",1,0.027027027027027
"E01028300","E01028300",36,0.972972972972973
"E01028301","E01028301",36,1
"E01028302","E01028302",40,1
"E01028303","E01028303",56,1
"E01028304","E01028304",47,1
"E01028305","E01028305",35,1
"E01028306","E01028306",36,1
"E01028307","E01028307",26,1
"E01028308","E01028308",41,1
"E01028309","E01028309",35,1
"E01028310","E01028310",118,0.991596638655462
"E01028310","E01028311",1,0.00840336134453781
"E01028311","E01028311",112,1
"E01028312","E01028312",131,1
"E01028313","E01028313",62,1
"E01028315","E01028315",52,0.981132075471698
"E01028315","E01028316",1,0.0188679245283019
"E01028316","E01028315",1,0.0142857142857143
"E01028316","E01028316",69,0.985714285714286
"E01028317","E01028317",92,1
"E01028318","E01028318",25,1
"E01028319","E01028319",30,1
"E01028320","E01028320",34,1
"E01028321","E01028321",46,0.978723404255319
"E01028321","E01028322",1,0.0212765957446809
"E01028322","E01028322",65,1
"E01028323","E01028323",36,1
"E01028325","E01028325",55,1
"E01028326","E01028326",33,1
"E01028327","E01028327",74,1
"E01028328","E01028328",58,1
"E01028329","E01028329",87,1
"E01028330","E01028330",61,1
"E01028331","E01028331",58,1
"E01028332","E01028332",44,1
"E01028333","E01028333",29,1
"E01028334","E01028334",35,1
"E01028335","E01028310",1,0.0192307692307692
"E01028335","E01028335",51,0.980769230769231
"E01028336","E01028336",87,1
"E01028337","E01028337",72,1
"E01028338","E01028338",26,1
"E01028339","E01028339",57,1
"E01028340","E01028340",26,1
"E01028342","E01028342",18,1
"E01028343","E01028343",48,1
"E01028344","E01028344",25,1
"E01028345","E01028345",69,1
"E01028346","E01028346",48,1
"E01028347","E01028347",45,1
"E01028348","E01028348",49,1
"E01028349","E01028349",73,1
"E01028350","E01028350",38,1
"E01028351","E01028351",44,1
"E01028352","E01028352",44,1
"E01028353","E01028353",89,1
"E01028354","E01028354",23,1
"E01028355","E01028355",27,1
"E01028356","E01028356",19,1
"E01028357","E01028357",56,0.982456140350877
"E01028357","E01028358",1,0.0175438596491228
"E01028358","E01028358",42,1
"E01028359","E01028358",1,0.0238095238095238
"E01028359","E01028359",41,0.976190476190476
"E01028360","E01028360",70,1
"E01028361","E01028361",30,1
"E01028362","E01028362",28,1
"E01028363","E01028363",19,1
"E01028364","E01028364",42,1
"E01028365","E01028365",52,1
"E01028366","E01028366",16,1
"E01028367","E01028367",67,1
"E01028368","E01028368",31,1
"E01028369","E01028369",20,1
"E01028370","E01028370",37,1
"E01028371","E01028371",72,1
"E01028372","E01028372",17,1
"E01028374","E01028374",21,1
"E01028375","E01028375",36,1
"E01028376","E01028376",41,1
"E01028377","E01028375",1,0.0212765957446809
"E01028377","E01028377",46,0.978723404255319
"E01028378","E01028378",66,1
"E01028379","E01028379",56,1
"E01028380","E01028380",27,1
"E01028381","E01028381",28,0.96551724137931
"E01028381","E01028421",1,0.0344827586206897
"E01028382","E01028382",32,1
"E01028383","E01028383",44,1
"E01028384","E01028384",25,0.961538461538462
"E01028384","E01028386",1,0.0384615384615385
"E01028385","E01028385",20,1
"E01028386","E01028386",27,1
"E01028387","E01028387",50,1
"E01028388","E01028388",35,1
"E01028389","E01028389",49,1
"E01028390","E01028390",50,1
"E01028391","E01028391",43,1
"E01028392","E01028392",46,1
"E01028393","E01028393",30,1
"E01028394","E01028394",48,1
"E01028395","E01028395",31,1
"E01028396","E01028396",28,0.96551724137931
"E01028396","E01028397",1,0.0344827586206897
"E01028397","E01028397",24,1
"E01028398","E01028398",29,1
"E01028399","E01028399",18,1
"E01028400","E01028400",24,1
"E01028401","E01028401",17,1
"E01028402","E01028402",70,1
"E01028403","E01028403",76,1
"E01028404","E01028404",65,1
"E01028405","E01028404",1,0.0212765957446809
"E01028405","E01028405",46,0.978723404255319
"E01028406","E01028406",33,0.970588235294118
"E01028406","E01028407",1,0.0294117647058824
"E01028407","E01028407",51,1
"E01028408","E01028408",66,1
"E01028409","E01028409",41,1
"E01028410","E01028410",40,1
"E01028411","E01028411",84,1
"E01028412","E01028412",44,1
"E01028413","E01028413",36,1
"E01028414","E01028414",49,1
"E01028415","E01028415",66,1
"E01028416","E01028416",92,1
"E01028417","E01028417",29,1
"E01028418","E01028399",1,0.0384615384615385
"E01028418","E01028418",25,0.961538461538462
"E01028419","E01028419",83,1
"E01028420","E01028420",52,1
"E01028421","E01028421",89,1
"E01028422","E01028422",60,1
"E01028423","E01028423",62,1
"E01028426","E01028426",33,1
"E01028427","E01028427",35,1
"E01028428","E01028428",26,1
"E01028429","E01028429",29,1
"E01028430","E01028430",58,1
"E01028431","E01028431",40,0.975609756097561
"E01028431","E01028435",1,0.024390243902439
"E01028432","E01028432",37,1
"E01028433","E01028433",47,1
"E01028434","E01028434",57,1
"E01028435","E01028435",118,1
"E01028437","E01028437",50,0.980392156862745
"E01028437","E01028439",1,0.0196078431372549
"E01028439","E01028439",17,1
"E01028440","E01028440",27,1
"E01028441","E01028441",48,1
"E01028443","E01028443",28,1
"E01028444","E01028444",33,1
"E01028445","E01028445",40,1
"E01028446","E01028446",40,1
"E01028447","E01028447",30,1
"E01028448","E01028448",31,1
"E01028449","E01028449",36,1
"E01028450","E01028450",28,0.96551724137931
"E01028450","E01028453",1,0.0344827586206897
"E01028451","E01028451",23,1
"E01028452","E01028452",25,1
"E01028453","E01028453",32,1
"E01028454","E01028454",41,1
"E01028455","E01028455",37,1
"E01028456","E01028456",84,1
"E01028457","E01028457",20,1
"E01028458","E01028458",23,1
"E01028459","E01028459",26,1
"E01028460","E01028460",36,1
"E01028461","E01028461",33,1
"E01028462","E01028462",38,1
"E01028463","E01028463",45,1
"E01028464","E01028464",21,1
"E01028465","E01028465",15,1
"E01028466","E01028466",48,0.979591836734694
"E01028466","E01028468",1,0.0204081632653061
"E01028467","E01028467",48,0.979591836734694
"E01028467","E01028468",1,0.0204081632653061
"E01028469","E01028469",55,0.982142857142857
"E01028469","E01028472",1,0.0178571428571429
"E01028470","E01028470",50,1
"E01028471","E01028471",20,1
"E01028472","E01028472",21,1
"E01028473","E01028473",24,1
"E01028474","E01028474",67,0.971014492753623
"E01028474","E01028476",2,0.0289855072463768
"E01028476","E01028476",80,1
"E01028477","E01028477",128,1
"E01028478","E01028478",32,1
"E01028479","E01028479",69,0.985714285714286
"E01028479","E01028480",1,0.0142857142857143
"E01028480","E01028480",75,1
"E01028481","E01028481",60,1
"E01028482","E01028482",52,1
"E01028483","E01028483",66,1
"E01028484","E01028484",55,1
"E01028485","E01028485",52,0.981132075471698
"E01028485","E01028486",1,0.0188679245283019
"E01028486","E01028486",93,1
"E01028487","E01028487",19,1
"E01028488","E01028488",51,1
"E01028489","E01028489",40,1
"E01028490","E01028490",26,1
"E01028491","E01028491",78,1
"E01028492","E01028492",41,1
"E01028493","E01028493",21,1
"E01028494","E01028494",16,1
"E01028495","E01028495",23,1
"E01028496","E01028496",26,1
"E01028497","E01028497",84,1
"E01028498","E01028498",72,1
"E01028499","E01028499",73,1
"E01028500","E01028500",50,1
"E01028501","E01028501",59,1
"E01028502","E01028502",59,1
"E01028503","E01028503",46,1
"E01028504","E01028504",73,1
"E01028506","E01028506",109,1
"E01028507","E01028507",68,1
"E01028508","E01028508",55,1
"E01028510","E01028510",45,1
"E01028511","E01028511",71,0.972602739726027
"E01028511","E01028512",2,0.0273972602739726
"E01028512","E01028512",30,1
"E01028513","E01028513",46,1
"E01028514","E01028514",23,1
"E01028515","E01028515",32,1
"E01028516","E01028516",60,1
"E01028517","E01028517",41,1
"E01028518","E01028518",34,1
"E01028519","E01028519",41,1
"E01028520","E01028520",41,1
"E01028521","E01028521",310,1
"E01028522","E01028521",1,0.00440528634361234
"E01028522","E01028522",226,0.995594713656388
"E01028523","E01028523",51,1
"E01028524","E01028524",29,1
"E01028525","E01028525",32,1
"E01028526","E01028526",31,1
"E01028527","E01028527",31,1
"E01028528","E01028528",32,1
"E01028529","E01028529",44,1
"E01028530","E01028530",31,1
"E01028531","E01028531",46,1
"E01028532","E01028532",53,1
"E01028534","E01028534",29,1
