"lsoa11","all_gs_access_pct","all_with_row__gs_access_pct","doorstep_gs_access_pct","local_gs_access_pct","neighbourhood_gs_access_pct","combined_std__gs_access_pct","partialcombined_std_gs_access_pct"
"E01003086",1,1,0.716814159292035,0.535398230088496,1,0.520648967551622,0.771386430678466
"E01003087",1,1,0.428348909657321,0.41588785046729,1,0.317757009345794,0.632398753894081
"E01003088",0.575880758807588,0.575880758807588,0,0,0.575880758807588,0,0
"E01003089",1,1,0.464968152866242,0.664968152866242,1,0.472611464968153,0.668789808917197
"E01003090",1,1,0,0,1,0,0
"E01003091",1,1,0,0.0979827089337176,1,0,0.194524495677233
"E01003092",1,1,0.580094786729858,0.811374407582938,1,0.644549763033175,0.813270142180095
"E01003093",1,1,0,0,1,0,0
"E01003094",1,1,0,0,1,0,0
"E01003095",1,1,0,0,1,0,0
"E01003096",0.869791666666667,0.869791666666667,0,0,0.869791666666667,0,0
"E01003097",1,1,0,0.011968085106383,1,0,0.011968085106383
"E01003098",1,1,0,0.117052023121387,1,0,0.236994219653179
"E01003099",1,1,0.377720870678617,0.720870678617157,1,0.564660691421255,0.801536491677337
"E01003100",1,1,0.0347734457323498,0.26027397260274,1,0.0800842992623814,0.398314014752371
"E01003101",1,1,0.015984015984016,0.3996003996004,1,0.015984015984016,0.557442557442557
"E01003102",1,1,0.626331074540174,0.910939012584705,1,0.552758954501452,0.944820909970958
"E01003104",1,1,0.19047619047619,0.340136054421769,1,0.213151927437642,0.360544217687075
"E01003105",1,1,0,0.154241645244216,1,0,0.154241645244216
"E01003106",1,1,0.0681818181818182,0.0409090909090909,1,0.0336363636363636,0.109090909090909
"E01003107",1,1,0.160493827160494,0.356995884773663,1,0.208847736625514,0.372427983539095
"E01003108",1,1,0,0,1,0,0
"E01003109",1,1,0.221981591770439,0.42284786139686,1,0.226312939902545,0.540877097996752
"E01003110",1,1,0.181214421252372,0.138519924098672,1,0.0787476280834915,0.275142314990512
"E01003111",1,1,0.722679200940071,0,1,0,0.918918918918919
"E01003112",1,1,0.801867219917012,0.316390041493776,1,0.354771784232365,0.905601659751037
"E01003113",1,1,0,0,1,0,0
"E01003114",1,1,0.0487571701720841,0.335564053537285,1,0.0430210325047801,0.39961759082218
"E01003115",1,1,0.273371104815864,0.444759206798867,1,0.371104815864023,0.524079320113314
"E01003116",1,1,0.242835595776772,0.416289592760181,1,0.333333333333333,0.552036199095023
"E01003117",1,1,0,0.0324825986078886,1,0,0.0939675174013921
"E01003118",1,1,0.409876543209877,0.555555555555556,1,0.411111111111111,0.655555555555556
"E01003119",1,1,0.426550598476605,0.652883569096844,1,0.422198041349293,0.636561479869423
"E01003120",1,1,0,0.00334448160535117,1,0,0.00334448160535117
"E01003121",1,1,0.348024316109422,0.440729483282675,1,0.364741641337386,0.465045592705167
"E01003122",0.989827060020346,0.989827060020346,0.105798575788403,0.292980671414039,0.989827060020346,0.112919633774161,0.32146490335707
"E01003123",1,1,0.450261780104712,0.511780104712042,1,0.471204188481675,0.524869109947644
"E01003124",1,1,0,0,1,0,0
"E01003125",1,1,0,0,1,0,0
"E01003126",1,1,0,0.0604838709677419,1,0,0.0604838709677419
"E01003127",1,1,0.125322997416021,0.257105943152455,1,0.117571059431525,0.291989664082687
"E01003128",1,1,0.0227882037533512,0.159517426273458,1,0.049597855227882,0.243967828418231
"E01003129",1,1,0,0,1,0,0
"E01003130",0.733252131546894,0.733252131546894,0,0,0.309378806333739,0,0
"E01003131",1,1,0.0337972166998012,0.119284294234592,0.976143141153082,0.0646123260437376,0.154075546719682
"E01003132",0.0395869191049914,0.0395869191049914,0.437177280550775,0,0,0,0.493975903614458
"E01003133",0.469598965071151,0.469598965071151,0.0413971539456662,0,0.183699870633894,0,0.03751617076326
"E01003134",0,0,0.394777265745008,0,0,0,0.480798771121352
"E01003135",0.264200792602378,0.264200792602378,0,0,0.253632760898283,0,0.0686922060766182
"E01003136",0.942238267148014,0.942238267148014,0.0324909747292419,0.0722021660649819,0.435619735258724,0.0397111913357401,0.110709987966306
"E01003137",0.657282741738066,0.657282741738066,0.0820073439412485,0,0.330477356181151,0,0.0820073439412485
"E01003138",1,1,0.568542568542569,0.822510822510823,1,0.670995670995671,0.834054834054834
"E01003139",0.87783595113438,0.87783595113438,0,0,0.427574171029668,0,0
"E01003140",0.984496124031008,0.984496124031008,0,0,0.947674418604651,0,0
"E01003141",1,1,0.0216010165184244,0.110546378653113,1,0.0444726810673443,0.153748411689962
"E01003142",1,1,0,0,0.0210970464135021,0,0
"E01003143",1,1,0.0955752212389381,0,0,0,0.115044247787611
"E01003144",1,1,0.407207207207207,0.551351351351351,1,0.430630630630631,0.63963963963964
"E01003145",1,1,0.182897862232779,0.293349168646081,1,0.239904988123515,0.282660332541568
"E01003146",0.759493670886076,0.759493670886076,0,0,0.564195298372514,0,0
"E01003147",1,1,0.0471698113207547,0.259433962264151,1,0.133254716981132,0.336084905660377
"E01003148",0.956989247311828,0.956989247311828,0.034647550776583,0.00597371565113501,0.956989247311828,0,0.038231780167264
"E01003149",1,1,0.452127659574468,0.609042553191489,1,0.507978723404255,0.640957446808511
"E01003150",1,1,0.330396475770925,0.490088105726872,1,0.346916299559471,0.621145374449339
"E01003151",0.396629213483146,0.396629213483146,0,0,0.387640449438202,0,0
"E01003152",0.0555555555555556,0.0555555555555556,0.0753086419753086,0,0.0555555555555556,0,0.0802469135802469
"E01003153",0.949725776965265,0.949725776965265,0,0,0.949725776965265,0,0
"E01003154",0.533034714445689,0.533034714445689,0.318029115341545,0,0.533034714445689,0,0.366181410974244
"E01003155",0.877833753148615,0.877833753148615,0,0,0.877833753148615,0,0
"E01003156",1,1,0.118980169971671,0.0779036827195467,1,0.00991501416430595,0.273371104815864
"E01003157",0.996726677577741,0.996726677577741,0.400981996726678,0.369885433715221,0.996726677577741,0.358428805237316,0.507364975450082
"E01003158",1,1,0.608020698576973,0.825355756791721,1,0.684346701164295,0.825355756791721
"E01003159",0.421443736730361,0.421443736730361,0,0,0.0159235668789809,0,0
"E01003160",0.946554149085795,0.946554149085795,0.239099859353024,0,0.458509142053446,0,0.351617440225035
"E01003161",0.92573402417962,0.92573402417962,0.079447322970639,0,0.844559585492228,0,0.112262521588946
"E01003162",1,1,0,0,0.739130434782609,0,0
"E01003163",1,1,0.113207547169811,0.191823899371069,0.94811320754717,0.10377358490566,0.344339622641509
"E01003164",1,1,0,0,1,0,0.00767754318618042
"E01003165",0.712220762155059,0.712220762155059,0,0,0.0367936925098555,0,0
"E01003166",0.997582594681708,0.997582594681708,0,0,0.406124093473006,0,0
"E01003167",0.991620111731844,0.991620111731844,0,0,0.10195530726257,0,0
"E01003168",1,1,0.732835820895522,0.944776119402985,1,0.870149253731343,0.952238805970149
"E01003169",1,1,0.258636788048553,0.401493930905696,1,0.26984126984127,0.42296918767507
"E01003170",0.938256658595642,0.938256658595642,0.0617433414043584,0.202179176755448,0.938256658595642,0.0883777239709443,0.246973365617433
"E01003171",0.998816568047337,0.998816568047337,0.151479289940828,0.130177514792899,0.998816568047337,0,0.344378698224852
"E01003172",1,1,0.290360046457607,0.456445993031359,1,0.331010452961672,0.508710801393728
"E01003173",0.958448753462604,0.958448753462604,0.10387811634349,0.0332409972299169,0.958448753462604,0,0.152354570637119
"E01003174",0.967741935483871,0.967741935483871,0,0,0.967741935483871,0,0
"E01003175",0.798136645962733,0.798136645962733,0,0,0.798136645962733,0,0.0031055900621118
"E01003176",1,1,0.634026927784578,0.129742962056304,1,0,0.805385556915545
"E01003177",1,1,0.39686684073107,0.630548302872063,1,0.462140992167102,0.795039164490862
"E01003178",1,1,0.0402219140083218,0,1,0,0.0374479889042996
"E01003179",1,1,0.73542600896861,0.862481315396114,1,0.760837070254111,0.991031390134529
"E01003180",1,1,0.397515527950311,0.657142857142857,1,0.495652173913044,0.711801242236025
"E01003181",1,1,0.0602739726027397,0.202739726027397,1,0.0602739726027397,0.263013698630137
"E01003182",1,1,0.507537688442211,0.855527638190955,1,0.654522613065327,0.933417085427136
"E01003183",1,1,0.145658263305322,0.399159663865546,1,0.158263305322129,0.449579831932773
"E01003184",1,1,0.704347826086957,0.991304347826087,1,0.890434782608696,0.991304347826087
"E01003185",1,1,0.0281030444964871,0.188524590163934,1,0.040983606557377,0.201405152224824
"E01003186",1,1,0.228793774319066,0.315953307392996,1,0.272373540856031,0.309727626459144
"E01003187",1,1,0.764653641207815,0.984014209591474,1,0.866785079928952,0.992895204262877
"E01003188",1,1,0.184534270650264,0.606326889279438,1,0.365553602811951,0.775043936731107
"E01003189",1,1,0.171787709497207,0.0432960893854749,1,0,0.301675977653631
"E01003190",1,1,0.444770283479961,0.697947214076246,1,0.470185728250244,0.756598240469208
"E01003191",1,1,0.325675675675676,0.547297297297297,1,0.382432432432432,0.605405405405405
"E01003192",0.99874213836478,0.99874213836478,0.110691823899371,0.0150943396226415,0.855345911949686,0.0113207547169811,0.171069182389937
"E01003193",1,1,0.136063408190225,0.253632760898283,0.970937912813738,0.154557463672391,0.26552179656539
"E01003194",0.936274509803922,0.936274509803922,0,0,0.555147058823529,0,0
"E01003195",1,1,0.325991189427313,0,0.143906020558003,0,0.468428781204112
"E01003196",1,1,0.149110807113543,0,0.433652530779754,0,0.191518467852257
"E01003197",1,1,0.57967032967033,0.0137362637362637,0.997252747252747,0,0.717032967032967
"E01003198",1,1,0,0,1,0,0
"E01003199",0.766460905349794,0.766460905349794,0.0452674897119342,0.122427983539095,0.766460905349794,0.0380658436213992,0.124485596707819
"E01003200",1,1,0.761627906976744,0.953488372093023,1,0.81046511627907,0.923255813953488
"E01003201",0.998724489795918,0.998724489795918,0.193877551020408,0.267857142857143,0.998724489795918,0.221938775510204,0.362244897959184
"E01003202",1,1,0.00116144018583043,0.0383275261324042,1,0.00232288037166086,0.0871080139372822
"E01003203",1,1,0.03905540417802,0.187102633969119,1,0.0762942779291553,0.238873751135332
"E01003204",1,1,0.493975903614458,0.653888280394304,1,0.510405257393209,0.802847754654984
"E01003205",1,1,0.056441717791411,0.148466257668712,1,0.0674846625766871,0.182822085889571
"E01003206",1,1,0.511258278145695,0.777483443708609,1,0.547019867549669,0.856953642384106
"E01003207",1,1,0.481986368062317,0.325219084712756,1,0.379746835443038,0.534566699123661
"E01003209",1,1,0,0,1,0,0
"E01003210",0.962996389891697,0.962996389891697,0.211191335740072,0,0.962996389891697,0,0.361913357400722
"E01003211",1,1,0.0348706411698538,0.00674915635545557,1,0,0.0967379077615298
"E01003212",0.970164609053498,0.970164609053498,0,0,0.970164609053498,0,0
"E01003213",1,1,0.0444674250258532,0.184074457083764,1,0.0816959669079628,0.166494312306101
"E01003214",1,1,0,0,1,0,0
"E01003215",1,1,0.109341825902335,0.250530785562633,1,0.12208067940552,0.358811040339703
"E01003216",0.997385620915033,0.997385620915033,0,0,0.997385620915033,0,0
"E01003217",0.93026706231454,0.93026706231454,0.0148367952522255,0.0341246290801187,0.859050445103858,0.0326409495548961,0.149851632047478
"E01003218",0.988215488215488,0.988215488215488,0,0,0.937710437710438,0,0
"E01003219",0.985528219971056,0.985528219971056,0.0434153400868307,0.0477568740955137,0.985528219971056,0.0680173661360347,0.133140376266281
"E01003220",1,1,0,0,0.534265734265734,0,0
"E01003221",0.417314095449501,0.417314095449501,0,0,0.32630410654828,0,0
"E01003222",1,1,0,0,0.348965517241379,0,0
"E01003223",1,1,0.0654843110504775,0.0586630286493861,0.99181446111869,0.140518417462483,0.140518417462483
"E01003224",0.933333333333333,0.933333333333333,0.116666666666667,0.265277777777778,0.933333333333333,0.3,0.391666666666667
"E01003225",1,1,0.263327948303716,0.504038772213247,1,0.358642972536349,0.620355411954766
"E01003226",1,1,0.00838323353293413,0.0155688622754491,1,0,0.0455089820359281
"E01003227",1,1,0.408967391304348,0.691576086956522,1,0.561141304347826,0.676630434782609
"E01003228",1,1,0.00490196078431373,0,1,0,0.00735294117647059
"E01003229",0.937024972855592,0.937024972855592,0,0,0.900108577633008,0,0
"E01003230",1,1,0.13373253493014,0.24750499001996,1,0.149700598802395,0.312375249500998
"E01003231",1,1,0,0,0.925245098039216,0,0
"E01003232",1,1,0,0,0.938325991189427,0,0
"E01003233",1,1,0,0.023643949930459,1,0.0152990264255911,0.0152990264255911
"E01003235",1,1,0.0640569395017794,0,0.631672597864769,0,0.122775800711744
"E01003236",1,1,0,0,1,0,0
"E01003237",0.995268138801262,0.995268138801262,0.00473186119873817,0.110410094637224,0.995268138801262,0.0315457413249211,0.167192429022082
"E01003238",1,1,0,0.00676818950930626,1,0,0.00169204737732657
"E01003239",1,1,0.383161512027491,0.687285223367698,1,0.529209621993127,0.663230240549828
"E01003240",1,1,0.308,0.121333333333333,1,0.04,0.64
"E01003241",1,1,0.270481144343303,0,0.806241872561768,0,0.436931079323797
"E01003243",1,1,0.43944099378882,0,0.809006211180124,0,0.52639751552795
"E01003244",1,1,0.790419161676647,0,1,0,0.808383233532934
"E01003245",1,1,0,0.024653312788906,1,0,0.0308166409861325
"E01003246",1,1,0.272213247172859,0.604200323101777,1,0.324717285945073,0.546849757673667
"E01003247",1,1,0.189847715736041,0.387817258883249,1,0.231472081218274,0.422335025380711
"E01003248",1,1,0.508819538670285,0.404341926729986,1,0.369063772048847,0.664857530529172
"E01003249",1,1,0.407786885245902,0,1,0,0.430327868852459
"E01003250",1,1,0.00923981520369593,0.0793784124317514,1,0.0113397732045359,0.104997900041999
"E01003251",0.998535871156662,0.998535871156662,0.0263543191800878,0,0.998535871156662,0,0.0366032210834553
"E01003252",1,1,0,0.0372670807453416,1,0,0.0434782608695652
"E01003253",0.843908629441624,0.843908629441624,0.286802030456853,0,0.843908629441624,0,0.317258883248731
"E01003254",1,1,0.236722306525038,0.415781487101669,1,0.277693474962064,0.440060698027314
"E01003255",1,1,0.0224913494809689,0.0467128027681661,1,0.00865051903114187,0.0674740484429066
"E01003256",0.989038785834739,0.989038785834739,0.0177065767284992,0,0.989038785834739,0,0.0252951096121417
"E01003257",1,1,0.163239074550129,0.147814910025707,1,0.10025706940874,0.286632390745501
"E01003258",1,1,0.251968503937008,0.697637795275591,1,0.311811023622047,0.735433070866142
"E01003259",1,1,0.0580645161290323,0,1,0,0.118279569892473
"E01003260",1,1,0.161559888579387,0.36908077994429,1,0.185236768802228,0.416434540389972
"E01003261",1,1,0,0.0013986013986014,1,0,0.00559440559440559
"E01003262",1,1,0,0,1,0,0
"E01003263",1,1,0.0037359900373599,0.037359900373599,1,0.0037359900373599,0.0759651307596513
"E01003264",1,1,0.262828535669587,0.408010012515645,1,0.261576971214018,0.440550688360451
"E01003265",1,1,0.228419654714475,0.326693227091633,1,0.240371845949535,0.411686586985392
"E01003266",1,1,0,0,1,0,0.00518134715025907
"E01003267",1,1,0.275080906148867,0.436893203883495,1,0.270226537216828,0.456310679611651
"E01003268",1,1,0.179864253393665,0.333710407239819,1,0.220588235294118,0.335972850678733
"E01003269",1,1,0,0,1,0,0
"E01003270",1,1,0.150943396226415,0.275761973875181,1,0.204644412191582,0.312046444121916
"E01003271",1,1,0.0838414634146342,0.201219512195122,1,0.0670731707317073,0.227134146341463
"E01003272",1,1,0.138364779874214,0.256813417190776,1,0.205450733752621,0.30188679245283
"E01003273",1,1,0.205882352941176,0.388888888888889,1,0.263071895424837,0.501633986928105
"E01003274",1,1,0.165384615384615,0.714102564102564,1,0.383333333333333,0.865384615384615
"E01003275",1,1,0.409090909090909,0.666666666666667,1,0.448484848484848,0.816666666666667
"E01003276",1,1,0.321775312066574,0.443828016643551,1,0.373092926490985,0.528432732316227
"E01003277",1,1,0.310344827586207,0.473354231974922,1,0.299895506792059,0.536050156739812
"E01003278",1,1,0.0152235965746908,0.0390104662226451,1,0.0123691722169363,0.0418648905803996
"E01003279",1,1,0.240458015267176,0.368956743002545,1,0.269720101781171,0.508905852417303
"E01003280",0.880057803468208,0.880057803468208,0,0,0.880057803468208,0,0
"E01003281",0.861904761904762,0.861904761904762,0,0,0.861904761904762,0,0
"E01003282",1,1,0.31312292358804,0.0191029900332226,1,0.000830564784053156,0.435215946843854
"E01003283",1,1,0.651593011305241,0.901336073997944,1,0.709146968139774,0.966084275436793
"E01003284",1,1,0.393103448275862,0.149425287356322,1,0.0597701149425287,0.564367816091954
"E01003285",0.981684981684982,0.981684981684982,0.0879120879120879,0,0.886446886446886,0,0.146520146520147
"E01003286",1,1,0.483556638246041,0.157125456760049,0.885505481120585,0.10353227771011,0.727161997563946
"E01003287",1,1,0.0497041420118343,0.162130177514793,1,0.0828402366863905,0.223668639053254
"E01003288",0.882739212007505,0.882739212007505,0,0,0.882739212007505,0,0
"E01003290",1,1,0.00099403578528827,0.025844930417495,1,0.00099403578528827,0.0457256461232604
"E01003291",1,1,0.608124253285544,0.859020310633214,1,0.628434886499403,0.864994026284349
"E01003292",1,1,0.2472647702407,0.37308533916849,1,0.285557986870897,0.454048140043764
"E01003293",1,1,0.0321384425216316,0.173053152039555,1,0.0444993819530284,0.315203955500618
"E01003295",0.988545246277205,0.988545246277205,0,0,0.970217640320733,0,0
"E01003296",1,1,0.360685854255971,0.206368646662584,1,0.0685854255970606,0.511022657685242
"E01003297",0.948780487804878,0.948780487804878,0.336585365853659,0,0.948780487804878,0,0.336585365853659
"E01003298",1,1,0.314,0.748,1,0.448,0.804
"E01003299",0.977329974811083,0.977329974811083,0.244332493702771,0,0.977329974811083,0,0.327455919395466
"E01003300",1,1,0.31629392971246,0.787539936102236,1,0.408945686900958,0.824281150159744
"E01003301",0.959758551307847,0.959758551307847,0.137826961770624,0.296780684104628,0.959758551307847,0.222334004024145,0.314889336016097
"E01003302",0.370242214532872,0.370242214532872,0.0957324106113033,0,0.370242214532872,0,0.118800461361015
"E01003303",1,1,0.585781990521327,0.424644549763033,1,0.334597156398104,0.787677725118483
"E01003304",1,1,0.469450889404486,0,1,0,0.618716163959783
"E01003305",0.644318181818182,0.644318181818182,0.615909090909091,0,0.644318181818182,0,0.746590909090909
"E01003307",0.597997138769671,0.597997138769671,0,0,0.597997138769671,0,0
"E01003308",1,1,0,0,0.878409090909091,0,0
"E01003309",1,1,0,0.0227920227920228,1,0,0.0270655270655271
"E01003310",0.888610763454318,0.888610763454318,0,0,0.888610763454318,0,0
"E01003311",0.996951219512195,0.996951219512195,0,0,0.457317073170732,0,0
"E01003312",1,1,0.0438908659549229,0.173190984578885,1,0.0771055753262159,0.196915776986951
"E01003313",1,1,0.382275132275132,0.608465608465608,1,0.37962962962963,0.718253968253968
"E01003314",0.804347826086957,0.804347826086957,0,0,0.255754475703325,0,0
"E01003315",0.188365650969529,0.188365650969529,0,0,0.188365650969529,0,0
"E01003316",0.253414264036419,0.253414264036419,0,0,0.253414264036419,0,0
"E01003317",1,1,0.628491620111732,0.677374301675978,1,0.685055865921788,0.806564245810056
"E01003318",0.825678496868476,0.825678496868476,0,0,0.825678496868476,0,0
"E01003319",1,1,0.0229508196721311,0.0830601092896175,1,0.0415300546448087,0.173770491803279
"E01003320",1,1,0.379551820728291,0.69327731092437,1,0.432773109243697,0.69187675070028
"E01003321",1,1,0,0.0436590436590437,1,0.0176715176715177,0.0675675675675676
"E01003322",1,1,0,0,1,0,0.0563186813186813
"E01003323",1,1,0.157766990291262,0.331310679611651,1,0.275485436893204,0.419902912621359
"E01003324",1,1,0,0,1,0,0
"E01003325",1,1,0.206860706860707,0.426195426195426,1,0.283783783783784,0.525987525987526
"E01003326",1,1,0.0365058670143416,0.131681877444589,1,0.0260756192959583,0.190352020860495
"E01003327",1,1,0.147741147741148,0.0622710622710623,1,0.0207570207570208,0.236874236874237
"E01003328",1,1,0,0.00907258064516129,1,0,0
"E01003329",0.904887714663144,0.904887714663144,0,0,0.904887714663144,0,0
"E01003330",1,1,0.176781002638522,0.197889182058047,1,0.178100263852243,0.24934036939314
"E01003331",1,1,0.131934032983508,0.28335832083958,1,0.157421289355322,0.355322338830585
"E01003332",1,1,0.415426251691475,0.799729364005413,1,0.484438430311231,0.852503382949932
"E01003333",1,1,0.535422343324251,0.798365122615804,1,0.551771117166213,0.884196185286104
"E01003334",0.997979797979798,0.997979797979798,0.0828282828282828,0.198989898989899,0.997979797979798,0.14040404040404,0.206060606060606
"E01003335",1,1,0.131851851851852,0.454814814814815,1,0.133333333333333,0.58962962962963
"E01003336",1,1,0,0,0.977049180327869,0,0
"E01003337",1,1,0,0,0.942434210526316,0,0
"E01003338",0.840277777777778,0.840277777777778,0.0773809523809524,0,0.840277777777778,0,0.0972222222222222
"E01003339",1,1,0,0.116788321167883,1,0.0790754257907543,0.155717761557178
"E01003340",1,1,0.038662486938349,0.25496342737722,1,0.141065830721003,0.231974921630094
"E01003341",1,1,0.807377049180328,0.991803278688525,1,0.866120218579235,0.997267759562842
"E01003342",0.960048426150121,0.960048426150121,0.162227602905569,0.302663438256659,0.956416464891041,0.326876513317191,0.428571428571429
"E01003343",1,1,0.351351351351351,0.518918918918919,1,0.42972972972973,0.57027027027027
"E01003344",1,1,0.0733410942956927,0.292200232828871,1,0.192083818393481,0.356228172293364
"E01003345",1,1,0.0187353629976581,0.063231850117096,0.991803278688525,0.031615925058548,0.0421545667447307
"E01003346",1,1,0.0296610169491525,0.0296610169491525,0.834745762711864,0.0296610169491525,0.0296610169491525
"E01003347",1,1,0,0,0.938088829071332,0,0
"E01003348",1,1,0.397037037037037,0.644444444444444,1,0.487407407407407,0.832592592592593
"E01003349",1,1,0,0,0.505474452554745,0,0
"E01003350",1,1,0.322413793103448,0.432758620689655,1,0.377586206896552,0.48448275862069
"E01003351",1,1,0,0,0.666139240506329,0,0
"E01003352",1,1,0.10913140311804,0.022271714922049,1,0,0.189309576837416
"E01003353",1,1,0.121212121212121,0.159090909090909,1,0.110606060606061,0.175757575757576
"E01003354",0.845714285714286,0.845714285714286,0,0,0.0205714285714286,0,0
"E01003355",1,1,0,0,0.990846681922197,0,0
"E01003356",1,1,0.277254374158816,0.0847913862718708,0.947510094212651,0.0901749663526245,0.285329744279946
"E01003357",1,1,0,0,1,0,0.0204962243797195
"E01003358",1,1,0,0,1,0,0
"E01003359",1,1,0.317582417582418,0.147252747252747,1,0.168131868131868,0.440659340659341
"E01003360",1,1,0.308550185873606,0,1,0,0.358116480793061
"E01003361",1,1,0.0499219968798752,0.0951638065522621,1,0.0187207488299532,0.185647425897036
"E01003362",1,1,0.235521235521236,0.351351351351351,1,0.299227799227799,0.409266409266409
"E01003363",1,1,0.108153078202995,0.0665557404326123,1,0.0549084858569052,0.206322795341098
"E01003364",1,1,0.193452380952381,0.180059523809524,1,0.117559523809524,0.40625
"E01003365",1,1,0.146484375,0,1,0,0.177734375
"E01003366",1,1,0.262848751835536,0.0704845814977974,1,0.066079295154185,0.33920704845815
"E01003367",1,1,0.497505345687812,0.398431931575196,1,0.365645046329294,0.600855310049893
"E01003368",1,1,0.376623376623377,0.428571428571429,1,0.293831168831169,0.548701298701299
"E01003369",1,1,0.109433962264151,0.358490566037736,1,0.159748427672956,0.427672955974843
"E01003370",1,1,0.118852459016393,0.181352459016393,1,0.109631147540984,0.269467213114754
"E01003371",1,1,0.210843373493976,0.0135542168674699,1,0,0.283132530120482
"E01003372",1,1,0.188253012048193,0.296686746987952,1,0.201807228915663,0.394578313253012
"E01003373",1,1,0.327433628318584,0,1,0,0.382300884955752
"E01003374",1,1,0.717421124828532,0.694101508916324,1,0.772290809327846,0.891632373113855
"E01003375",1,1,0.567295597484277,0.822641509433962,1,0.573584905660377,0.861635220125786
"E01003376",1,1,0.209677419354839,0,0.574193548387097,0,0.3
"E01003377",1,1,0.733812949640288,0,0.856115107913669,0,0.872302158273381
"E01003378",1,1,0.54614412136536,0.40960809102402,1,0.275600505689001,0.833122629582807
"E01003379",1,1,0.594315245478036,0.751937984496124,1,0.488372093023256,1
"E01003380",1,1,0.0128755364806867,0,0.532188841201717,0,0.0200286123032904
"E01003381",1,1,0.239348370927318,0,0.0300751879699248,0,0.289473684210526
"E01003382",1,1,0,0,0.530663329161452,0,0
"E01003383",1,1,0.160220994475138,0,1,0,0.165745856353591
"E01003384",1,1,0.010840108401084,0,1,0,0.0420054200542005
"E01003385",1,1,0.831442463533225,0,0.846029173419773,0,0.80226904376013
"E01003386",1,1,0.0933503836317136,0.242966751918159,1,0.0984654731457801,0.282608695652174
"E01003387",1,1,0.170059880239521,0.370059880239521,1,0.194011976047904,0.429940119760479
"E01003388",1,1,0.286370597243492,0.620214395099541,1,0.422664624808576,0.663093415007657
"E01003389",1,1,0.739130434782609,0.973013493253373,1,0.833583208395802,0.982008995502249
"E01003390",1,1,0.266666666666667,0.721481481481482,1,0.551111111111111,0.73037037037037
"E01003391",1,1,0.295169946332737,0,0.923076923076923,0,0.397137745974955
"E01003392",1,1,0.484171322160149,0.798882681564246,1,0.543761638733706,0.890130353817505
"E01003393",1,1,0.434246575342466,0.717808219178082,1,0.521917808219178,0.815068493150685
"E01003394",1,1,0.165477888730385,0.266761768901569,1,0.21398002853067,0.329529243937233
"E01003395",0.898576512455516,0.898576512455516,0,0,0.898576512455516,0,0
"E01003396",1,1,0,0.0315789473684211,1,0,0.0421052631578947
"E01003397",0.951505016722408,0.951505016722408,0,0,0.951505016722408,0,0
"E01003398",0.645380434782609,0.645380434782609,0,0,0.645380434782609,0,0
"E01003399",0.964963503649635,0.964963503649635,0,0,0.176642335766423,0,0
"E01003400",0.955947136563877,0.955947136563877,0,0,0.427312775330396,0,0
"E01003401",0.468265162200282,0.468265162200282,0,0,0.249647390691114,0,0
"E01003402",0.984790874524715,0.984790874524715,0,0,0.956907477820025,0,0
"E01003403",1,1,0,0,0.892,0,0
"E01003404",1,1,0,0.000962463907603465,0.684311838306064,0,0.000962463907603465
"E01003405",1,1,0.258877434135166,0.0103092783505155,1,0,0.288659793814433
"E01003406",1,1,0.00171821305841924,0.00171821305841924,1,0.00171821305841924,0.0120274914089347
"E01003407",0.959902794653706,0.959902794653706,0.0899149453219927,0,0.959902794653706,0,0.149453219927096
"E01003408",1,1,0,0,0.967032967032967,0,0
"E01003409",1,1,0.294807370184255,0.442211055276382,1,0.348408710217755,0.450586264656616
"E01003410",1,1,0.037037037037037,0,0.932098765432099,0,0.0509259259259259
"E01003411",1,1,0.235064935064935,0,0,0,0.355844155844156
"E01003412",1,1,0.393617021276596,0,0.554711246200608,0,0.487841945288754
"E01003413",1,1,0.139107611548556,0,0.047244094488189,0,0.145669291338583
"E01003414",1,1,0.151815181518152,0,0.582508250825083,0,0.282178217821782
"E01003415",1,1,0.1243961352657,0,0.542270531400966,0,0.167874396135266
"E01003416",1,1,0.0512367491166078,0.280918727915194,0.99469964664311,0.167844522968198,0.302120141342756
"E01003417",1,1,0.32520325203252,0.204878048780488,0.988617886178862,0.154471544715447,0.489430894308943
"E01003418",1,1,0.188081936685289,0,0.659217877094972,0,0.191806331471136
"E01003419",1,1,0,0.00143884892086331,0.856115107913669,0.00143884892086331,0.00143884892086331
"E01003420",1,1,0.372093023255814,0,0.393410852713178,0,0.348837209302326
"E01003421",1,1,0.11402157164869,0.0231124807395994,1,0,0.220338983050847
"E01003422",1,1,0.168498168498169,0.338827838827839,1,0.168498168498169,0.496336996336996
"E01003423",1,1,0.257660167130919,0.0724233983286908,1,0.0668523676880223,0.288300835654596
"E01003424",1,1,0.031986531986532,0.069023569023569,1,0.0235690235690236,0.175084175084175
"E01003425",1,1,0.378119001919386,0.435700575815739,1,0.335892514395393,0.664107485604607
"E01003426",1,1,0.366666666666667,0.382539682539683,1,0.311111111111111,0.59047619047619
"E01003427",1,1,0.198709677419355,0.256774193548387,1,0.196129032258065,0.285161290322581
"E01003428",1,1,0.134782608695652,0.195652173913043,1,0.171014492753623,0.233333333333333
"E01003429",1,1,0.398523985239852,0.546125461254613,1,0.354243542435424,0.571955719557196
