"lsoa11","all_gs_access_pct","all_with_row_gs_access_pct","doorstep_gs_access_pct","local_gs_access_pct","neighbourhood_gs_access_pct","combined_std_gs_access_pct","partialcombined_std_gs_access_pct"
"E01004364",0.692660550458716,0.692660550458716,0.376146788990826,0,0.692660550458716,0,0.409785932721713
"E01004365",0.149577804583836,0.149577804583836,0.16767189384801,0,0.147165259348613,0,0.127864897466827
"E01004366",0.997126436781609,0.997126436781609,0.10632183908046,0.21551724137931,0.997126436781609,0.189655172413793,0.334770114942529
"E01004367",0.456238361266294,0.456238361266294,0.270018621973929,0,0.456238361266294,0,0.359404096834264
"E01004368",0.791979949874687,0.791979949874687,0.211779448621554,0,0.791979949874687,0,0.192982456140351
"E01004369",0,0,0,0,0,0,0
"E01004370",0,0,0.0286054827175209,0,0,0,0.0500595947556615
"E01004371",0.609120521172638,0.609120521172638,0,0,0.0944625407166124,0,0
"E01004372",0.3806275579809,0.3806275579809,0,0,0,0,0.0109140518417462
"E01004373",0.0985155195681511,0.0985155195681511,0.0175438596491228,0,0,0,0.134952766531714
"E01004374",0.985274431057564,0.985274431057564,0,0,0.0120481927710843,0,0
"E01004375",0.637482900136799,0.637482900136799,0.569083447332421,0,0,0,0.638850889192886
"E01004376",1,1,0.25,0,0,0,0.320809248554913
"E01004377",1,1,0.536661466458658,0.822152886115445,1,0.608424336973479,0.897035881435257
"E01004378",1,1,0.160664819944598,0.299168975069252,1,0.231301939058172,0.46398891966759
"E01004379",0.666666666666667,0.666666666666667,0,0,0.179183135704875,0,0
"E01004380",1,1,0.633333333333333,0.73015873015873,1,0.671428571428571,0.768253968253968
"E01004381",1,1,0.0727272727272727,0.0480519480519481,0.924675324675325,0.0545454545454545,0.138961038961039
"E01004382",0.231726283048211,0.231726283048211,0.0590979782270607,0,0.130637636080871,0,0.0902021772939347
"E01004383",1,1,0.348258706467662,0.459369817578773,1,0.398009950248756,0.572139303482587
"E01004384",1,1,0.231457800511509,0.254475703324808,0.998721227621483,0.164961636828645,0.423273657289003
"E01004385",1,1,0.634807417974322,0.931526390870185,1,0.817403708987161,0.950071326676177
"E01004386",1,1,0.549317147192716,0.65402124430956,1,0.555386949924128,0.773899848254932
"E01004387",1,1,0.242884250474383,0.444022770398482,1,0.358633776091082,0.574952561669829
"E01004388",1,1,0.119214586255259,0.215988779803647,1,0.107994389901823,0.290322580645161
"E01004389",1,1,0.265223274695535,0.419485791610284,0.998646820027064,0.313937753721245,0.57510148849797
"E01004390",1,1,0.569940476190476,0.748511904761905,1,0.665178571428571,0.775297619047619
"E01004391",0.780437044745057,0.780437044745057,0.157127991675338,0.00104058272632674,0.780437044745057,0.00104058272632674,0.202913631633715
"E01004392",0.480704697986577,0.480704697986577,0.0310402684563758,0,0.411073825503356,0,0.0595637583892617
"E01004393",0.36019536019536,0.36019536019536,0.231990231990232,0,0.36019536019536,0,0.345543345543346
"E01004394",0.984412470023981,0.984412470023981,0.00239808153477218,0.00119904076738609,0.984412470023981,0,0.0191846522781775
"E01004395",0.99505766062603,0.99505766062603,0.448105436573311,0.505766062602965,0.99505766062603,0.387149917627677,0.930807248764415
"E01004396",0.338593974175036,0.338593974175036,0.1506456241033,0,0.338593974175036,0,0.197991391678623
"E01004397",0.673436230706743,0.673436230706743,0,0,0.645004061738424,0,0
"E01004398",1,1,0.202312138728324,0,0.552023121387283,0,0.281791907514451
"E01004399",1,1,0.307692307692308,0.352564102564103,1,0.349358974358974,0.358974358974359
"E01004400",1,1,0.228529839883552,0.0218340611353712,0.957787481804949,0.00436681222707424,0.286754002911208
"E01004401",1,1,0.154008438818565,0,0.00316455696202532,0,0.187763713080169
"E01004402",1,1,0.02,0,0.762857142857143,0,0.05
"E01004403",1,1,0.148891235480465,0.479408658922914,1,0.360084477296726,0.525871172122492
"E01004404",1,1,0,0,0.283147989734816,0,0
"E01004405",0.467571644042232,0.467571644042232,0.256410256410256,0,0.438914027149321,0,0.273001508295626
"E01004406",0.850422195416164,0.850422195416164,0,0,0,0,0
"E01004407",0.969359331476323,0.969359331476323,0,0,0.969359331476323,0,0
"E01004408",1,1,0,0.0712250712250712,1,0,0.128205128205128
"E01004409",0.786746987951807,0.786746987951807,0,0.00240963855421687,0.786746987951807,0,0.00481927710843374
"E01004410",0.491207502930832,0.491207502930832,0,0,0.491207502930832,0,0
"E01004411",0.850801479654747,0.850801479654747,0,0,0.368680641183724,0,0
"E01004412",0.490589711417817,0.490589711417817,0,0,0.203262233375157,0,0
"E01004413",1,1,0.598877980364656,0.518934081346424,0.785413744740533,0.460028050490884,0.729312762973352
"E01004414",1,1,0,0,0.514836795252225,0,0
"E01004415",1,1,0.206948640483384,0.104229607250755,0.0105740181268882,0,0.293051359516616
"E01004416",1,1,0.336585365853659,0,0.0829268292682927,0,0.385365853658537
"E01004417",1,1,0.457417582417582,0,0.649725274725275,0,0.524725274725275
"E01004418",1,1,0.115384615384615,0,0.230769230769231,0,0.218934911242604
"E01004419",0.873563218390805,0.873563218390805,0.149425287356322,0,0.00417972831765935,0,0.166144200626959
"E01004420",0.4906191369606,0.4906191369606,0.0619136960600375,0,0,0,0.122889305816135
"E01004421",0.890499194847021,0.890499194847021,0.0144927536231884,0,0.0434782608695652,0,0.0161030595813204
"E01004422",0.916517055655296,0.916517055655296,0.0305206463195691,0.11310592459605,0.175044883303411,0.0314183123877917,0.11310592459605
"E01004423",0.168269230769231,0.168269230769231,0.195913461538462,0,0,0,0.277644230769231
"E01004424",0.893296853625171,0.893296853625171,0.129958960328317,0,0,0,0.129958960328317
"E01004425",0.994311717861206,0.994311717861206,0,0,0.0477815699658703,0,0
"E01004426",0.835,0.835,0.00666666666666667,0,0,0,0.00666666666666667
"E01004427",1,1,0.067907995618839,0,0,0,0.207009857612267
"E01004428",1,1,0,0,0,0,0
"E01004429",0.608575380359613,0.608575380359613,0.0788381742738589,0,0.00553250345781466,0,0.120331950207469
"E01004430",0.73972602739726,0.73972602739726,0.475423045930701,0,0.134568896051571,0,0.505237711522965
"E01004432",0.370223978919631,0.370223978919631,0.393939393939394,0,0,0,0.462450592885375
"E01004434",1,1,0.0112219451371571,0,0,0,0.029925187032419
"E01004435",0.827282728272827,0.827282728272827,0,0,0,0,0
"E01004436",1,1,0.229357798165138,0.350152905198777,1,0.301223241590214,0.409785932721713
"E01004437",0.687425149700599,0.687425149700599,0,0,0.687425149700599,0,0
"E01004438",1,1,0.252416756176155,0.338345864661654,1,0.296455424274973,0.360902255639098
"E01004439",0.158730158730159,0.158730158730159,0,0,0.154401154401154,0,0
"E01004440",0.984269662921348,0.984269662921348,0.097752808988764,0.234831460674157,0.948314606741573,0.0876404494382022,0.246067415730337
"E01004441",1,1,0.587025316455696,0.833860759493671,1,0.735759493670886,0.830696202531646
"E01004442",1,1,0.0401188707280832,0.147102526002972,1,0.0520059435364042,0.12332838038633
"E01004443",1,1,0,0,0,0,0
"E01004444",1,1,0,0,0.953892215568862,0,0
"E01004445",1,1,0.11336032388664,0,0.40080971659919,0,0.1417004048583
"E01004446",1,1,0.321339950372208,0.513647642679901,1,0.362282878411911,0.568238213399504
"E01004447",1,1,0.137880986937591,0,0,0,0.172714078374456
"E01004448",1,1,0.0321384425216316,0.0630407911001236,1,0.0321384425216316,0.126081582200247
"E01004449",1,1,0.302891933028919,0,0.520547945205479,0,0.295281582952816
"E01004450",1,1,0.227642276422764,0.385365853658537,1,0.258536585365854,0.515447154471545
"E01004451",1,1,0,0,0.984544049459042,0,0.00154559505409583
"E01004452",1,1,0.0715962441314554,0.166666666666667,1,0.0434272300469484,0.251173708920188
"E01004453",0.979253112033195,0.979253112033195,0.0954356846473029,0.294605809128631,0.979253112033195,0.120331950207469,0.345781466113416
"E01004454",1,1,0.161865569272977,0.0288065843621399,1,0,0.183813443072702
"E01004455",0.909090909090909,0.909090909090909,0.0673981191222571,0,0.669278996865204,0,0.0783699059561129
"E01004456",0.38768115942029,0.38768115942029,0,0,0.38768115942029,0,0
"E01004457",0.98641975308642,0.98641975308642,0.0728395061728395,0.307407407407407,0.98641975308642,0.198765432098765,0.448148148148148
"E01004458",1,1,0,0,1,0,0
"E01004459",1,1,0,0.0236363636363636,1,0.00545454545454545,0.0272727272727273
"E01004460",1,1,0.525069637883008,0.796657381615599,1,0.598885793871866,0.891364902506964
"E01004461",0.400720576461169,0.400720576461169,0,0,0.395916733386709,0,0
"E01004462",0.665283540802213,0.665283540802213,0,0.0401106500691563,0.665283540802213,0,0.0580912863070539
"E01004463",1,1,0.382934443288241,0.646201873048907,1,0.627471383975026,0.891779396462019
"E01004464",0.89616935483871,0.89616935483871,0,0,0.89616935483871,0,0
"E01004465",0.932231404958678,0.932231404958678,0.0231404958677686,0.0446280991735537,0.932231404958678,0.028099173553719,0.0479338842975207
"E01004466",0.897841726618705,0.897841726618705,0.0474820143884892,0,0.897841726618705,0,0.126618705035971
"E01004467",0.994219653179191,0.994219653179191,0.185934489402697,0.351637764932563,0.994219653179191,0.291907514450867,0.418111753371869
"E01004468",1,1,0.721739130434783,0.853623188405797,1,0.733333333333333,0.863768115942029
"E01004469",0.92020592020592,0.92020592020592,0.507078507078507,0.575289575289575,0.92020592020592,0.526383526383526,0.691119691119691
"E01004470",0.736176935229068,0.736176935229068,0,0,0.736176935229068,0,0
"E01004471",0.792805755395683,0.792805755395683,0.240287769784173,0.168345323741007,0.792805755395683,0.17410071942446,0.257553956834532
"E01004472",1,1,0.0251798561151079,0.158273381294964,1,0.140287769784173,0.178657074340528
"E01004473",1,1,0.0910240202275601,0,1,0,0.230088495575221
"E01004474",1,1,0.0017905102954342,0,1,0,0.0053715308863026
"E01004475",1,1,0.442737430167598,0.266759776536313,1,0.231843575418994,0.66340782122905
"E01004476",1,1,0.527753303964758,0.681057268722467,1,0.586784140969163,0.687224669603524
"E01004477",1,1,0.382978723404255,0.665653495440729,1,0.478723404255319,0.56838905775076
"E01004478",1,1,0.241818181818182,0.350909090909091,1,0.169090909090909,0.356363636363636
"E01004479",1,1,0.117117117117117,0.265765765765766,1,0.132132132132132,0.283783783783784
"E01004480",0.998525073746313,0.998525073746313,0.0530973451327434,0.176991150442478,0.995575221238938,0.116519174041298,0.141592920353982
"E01004481",1,1,0,0.0466926070038911,1,0,0.0324254215304799
"E01004482",1,1,0.505247376311844,0.778110944527736,1,0.587706146926537,0.749625187406297
"E01004483",1,1,0.354406130268199,0.758620689655172,1,0.407088122605364,0.823754789272031
"E01004484",1,1,0.0833333333333333,0.244252873563218,1,0.0991379310344828,0.308908045977011
"E01004485",1,1,0,0,1,0,0
"E01004486",1,1,0.650847457627119,0.927683615819209,1,0.801129943502825,0.948022598870056
"E01004487",1,1,0.0508474576271186,0.190677966101695,1,0.0607344632768362,0.435028248587571
"E01004488",1,1,0,0.01,1,0.0216666666666667,0.04
"E01004489",1,1,0.401206636500754,0.720965309200603,1,0.692307692307692,0.692307692307692
"E01004490",1,1,0.440705128205128,0.708333333333333,1,0.519230769230769,0.9375
"E01004491",1,1,0.0402144772117962,0.0809651474530831,1,0.0364611260053619,0.126541554959786
"E01004492",1,1,0.535135135135135,0.498648648648649,1,0.364864864864865,0.812162162162162
"E01004493",1,1,0.1165371809101,0.200887902330744,1,0.193118756936737,0.228634850166482
"E01004494",1,1,0.106280193236715,0.353864734299517,1,0.106280193236715,0.446859903381642
"E01004495",1,1,0.275793650793651,0.442460317460317,1,0.291666666666667,0.551587301587302
"E01004496",1,1,0.00721500721500722,0.0230880230880231,1,0.00721500721500722,0.025974025974026
"E01004497",1,1,0.0396396396396396,0.190990990990991,0.963963963963964,0.0252252252252252,0.198198198198198
"E01004498",1,1,0.109741060419236,0,1,0,0.140567200986436
"E01004499",0.961340206185567,0.961340206185567,0,0,0.961340206185567,0,0
"E01004500",0.956721915285451,0.956721915285451,0.0230202578268877,0.074585635359116,0.956721915285451,0.0368324125230203,0.104972375690608
"E01004501",0.993429697766097,0.993429697766097,0,0.0026281208935611,0.993429697766097,0.00131406044678055,0.00394218134034166
"E01004502",1,1,0.0111731843575419,0.0879888268156425,1,0.0223463687150838,0.118715083798883
"E01004503",0.812895069532238,0.812895069532238,0,0,0.812895069532238,0,0
"E01004504",0.788079470198676,0.788079470198676,0.162251655629139,0,0.788079470198676,0,0.240066225165563
"E01004505",1,1,0.370499419279907,0.62137049941928,1,0.380952380952381,0.666666666666667
"E01004506",0.797530864197531,0.797530864197531,0,0,0.797530864197531,0,0
"E01004507",1,1,0,0,1,0,0
"E01004508",1,1,0.0599455040871935,0.0890099909173479,1,0.0317892824704814,0.150772025431426
"E01004509",0.936936936936937,0.936936936936937,0.101914414414414,0.00281531531531532,0.936936936936937,0,0.121621621621622
"E01004510",1,1,0.220250521920668,0.387265135699374,1,0.264091858037578,0.420668058455115
"E01004511",1,1,0.03125,0.145380434782609,1,0.0434782608695652,0.154891304347826
"E01004512",1,1,0,0.0692431561996779,1,0,0.0998389694041868
"E01004513",1,1,0.238307349665924,0.10022271714922,1,0,0.466592427616926
"E01004514",1,1,0,0,1,0,0.00712589073634204
"E01004515",1,1,0,0.0762388818297332,1,0,0.156289707750953
"E01004516",1,1,0.665436654366544,0.259532595325953,1,0.277982779827798,0.389913899138991
"E01004517",1,1,0.0070778564206269,0.0111223458038423,1,0.00808897876643074,0.0283114256825076
"E01004518",0.975574712643678,0.975574712643678,0,0,0.975574712643678,0,0
"E01004519",0.922740524781341,0.922740524781341,0.0612244897959184,0.0612244897959184,0.922740524781341,0.110787172011662,0.15597667638484
"E01004520",0.929054054054054,0.929054054054054,0,0,0.929054054054054,0,0.0135135135135135
"E01004521",0.457178841309824,0.457178841309824,0,0,0.457178841309824,0,0
"E01004522",0.106927710843373,0.106927710843373,0,0,0.106927710843373,0,0
"E01004523",1,1,0.591530054644809,0.814207650273224,1,0.729508196721312,0.855191256830601
"E01004524",1,1,0.291666666666667,0.444047619047619,1,0.325,0.573809523809524
"E01004525",0.702774108322325,0.702774108322325,0,0,0.0792602377807133,0,0
"E01004526",0.96328029375765,0.96328029375765,0,0,0.482252141982864,0,0
"E01004527",0.819595645412131,0.819595645412131,0,0,0.808709175738725,0,0
"E01004528",1,1,0.0725388601036269,0.130829015544041,1,0.0867875647668394,0.150259067357513
"E01004529",1,1,0,0.0188261351052049,1,0,0.0254706533776301
"E01004530",1,1,0,0,0.98125,0,0
"E01004531",1,1,0,0,0.834067547723935,0,0
"E01004532",1,1,0.11887072808321,0.326894502228826,1,0.340267459138187,0.473997028231798
"E01004533",1,1,0,0.02,0.99,0,0.0616666666666667
"E01004534",1,1,0.189010989010989,0.321978021978022,1,0.17032967032967,0.465934065934066
"E01004535",1,1,0.753387533875339,1,1,0.967479674796748,1
"E01004536",1,1,0.0782778864970646,0.091324200913242,1,0,0.209393346379648
"E01004537",1,1,0.320116054158607,0.764023210831721,1,0.37137330754352,0.798839458413926
"E01004538",1,1,0.0117011701170117,0.104410441044104,1,0.0315031503150315,0.175517551755176
"E01004539",1,1,0.001194743130227,0.106332138590203,1,0.00716845878136201,0.109916367980884
"E01004540",1,1,0.606190885640585,0.282889079965606,1,0.25451418744626,0.793637145313844
"E01004541",1,1,0.231143552311436,0.480535279805353,1,0.245742092457421,0.596107055961071
"E01004542",1,1,0.151799687010955,0.226917057902973,1,0.139280125195618,0.261345852895149
"E01004543",1,1,0.344155844155844,0.403896103896104,1,0.433766233766234,0.527272727272727
"E01004544",0.916149068322981,0.916149068322981,0,0,0.916149068322981,0,0
"E01004545",1,1,0,0,1,0,0
"E01004546",0.996951219512195,0.996951219512195,0,0,1,0,0
"E01004547",1,1,0.0527182866556837,0.028006589785832,1,0.0444810543657331,0.0444810543657331
"E01004548",0.99911426040744,0.99911426040744,0,0,0.99911426040744,0,0
"E01004549",1,1,0,0,0.980874316939891,0,0
"E01004550",1,1,0.0033500837520938,0.0452261306532663,1,0.0150753768844221,0.0435510887772194
"E01004551",1,1,0.000910746812386157,0.00455373406193078,1,0.00182149362477231,0.0063752276867031
"E01004552",1,1,0.0583090379008746,0.21865889212828,1,0.0826044703595724,0.32069970845481
"E01004553",1,1,0.240348692403487,0.399750933997509,1,0.352428393524284,0.405977584059776
"E01004554",1,1,0.512781954887218,0.721804511278195,1,0.57593984962406,0.753383458646616
"E01004555",1,1,0.561488673139159,0.849514563106796,1,0.726537216828479,0.944983818770227
"E01004556",1,1,0,0.109983079526227,1,0.0439932318104907,0.109983079526227
"E01004557",1,1,0.476394849785408,0.785407725321888,1,0.536480686695279,0.795422031473534
"E01004558",1,1,0.174731182795699,0.349462365591398,1,0.122311827956989,0.415322580645161
"E01004559",1,1,0.102611940298507,0.302238805970149,1,0.0876865671641791,0.51865671641791
"E01004560",1,1,0.553271028037383,0.770093457943925,1,0.632710280373832,0.869158878504673
"E01004562",0.617647058823529,0.617647058823529,0.00533088235294118,0.0487132352941176,0.617647058823529,0.0209558823529412,0.0545955882352941
"E01004563",1,1,0.143171806167401,0.295154185022026,1,0.210352422907489,0.338105726872247
"E01004564",1,1,0.141899441340782,0.279329608938547,1,0.162011173184358,0.246927374301676
"E01004565",1,1,0.00233644859813084,0.0245327102803738,1,0.0058411214953271,0.036214953271028
"E01004566",1,1,0.547563805104408,0.90139211136891,1,0.867749419953596,0.953596287703016
"E01004567",1,1,0,0,1,0,0
"E01004568",0.899606299212598,0.899606299212598,0,0,0.828083989501312,0,0
"E01004569",1,1,0.138516532618409,0.201072386058981,1,0.168007149240393,0.208221626452189
"E01004570",1,1,0.0764163372859025,0.146245059288538,1,0.080368906455863,0.226613965744401
"E01004571",1,1,0.328,0.790666666666667,1,0.389333333333333,0.853333333333333
"E01004572",1,1,0.954419889502762,1,1,0.962707182320442,1
"E01004573",1,1,0.497784342688331,0.695716395864106,1,0.552437223042836,0.810930576070901
"E01004574",1,1,0,0,1,0,0
"E01004575",0.637931034482759,0.637931034482759,0.233169129720854,0.366995073891626,0.637931034482759,0.265188834154351,0.369458128078818
"E01004576",1,1,0.0459110473457676,0.149210903873745,1,0.116212338593974,0.205164992826399
"E01004577",1,1,0.412447257383966,0.787974683544304,1,0.477848101265823,0.89662447257384
"E01004579",1,1,0.0109170305676856,0.0207423580786026,1,0.0131004366812227,0.0316593886462882
"E01004580",1,1,0.15090735434575,0,1,0,0.218720152817574
"E01004581",1,1,0.209782608695652,0,1,0,0.279347826086957
"E01004582",1,1,0.496408619313647,0.733439744612929,1,0.561053471667997,0.755786113328013
"E01004583",1,1,0.00518134715025907,0.0176165803108808,1,0,0.0124352331606218
"E01004584",1,1,0,0,1,0,0
"E01004585",1,1,0,0,1,0,0
"E01004586",1,1,0.374730021598272,0.677105831533477,1,0.611231101511879,0.714902807775378
"E01004587",1,1,0.377717391304348,0.601902173913043,1,0.456521739130435,0.760869565217391
"E01004588",1,1,0.255434782608696,0.51304347826087,1,0.301086956521739,0.425
"E01004589",1,1,0.442048517520216,0.626684636118598,1,0.466307277628032,0.582210242587601
"E01004590",0.98569725864124,0.98569725864124,0,0,0.98569725864124,0,0
"E01004591",0.998982706002035,0.998982706002035,0,0,0.998982706002035,0,0.0081383519837233
"E01004592",0.958179581795818,0.958179581795818,0,0,0.958179581795818,0,0
"E01004593",1,1,0.263276836158192,0.305084745762712,1,0.257627118644068,0.47909604519774
"E01004594",1,1,0.0261136712749616,0,1,0,0.0353302611367127
"E01004595",1,1,0.224759615384615,0.0889423076923077,1,0.0985576923076923,0.271634615384615
"E01004596",0.939617083946981,0.939617083946981,0,0,0.939617083946981,0,0
"E01004597",1,1,0,0,0.947696139476961,0,0
"E01004598",1,1,0.0317775571002979,0.0496524329692155,1,0.0297914597815293,0.0615690168818272
"E01004599",0.861896838602329,0.861896838602329,0,0,0.302828618968386,0,0
"E01004600",1,1,0.657594936708861,0.605063291139241,1,0.467721518987342,0.833544303797468
"E01004601",1,1,0.419020715630885,0.637476459510358,1,0.430320150659134,0.654425612052731
"E01004602",1,1,0.155927835051546,0.252577319587629,1,0.184278350515464,0.35180412371134
"E01004604",1,1,0.188102893890675,0.459807073954984,1,0.281350482315113,0.59967845659164
"E01004605",1,1,0.4,0.371098265895954,1,0.202312138728324,0.582658959537572
"E01004606",1,1,0.0161090458488228,0,1,0,0.00743494423791822
"E01004607",0.991869918699187,0.991869918699187,0,0,0.991869918699187,0,0
"E01004608",1,1,0,0,1,0,0
"E01004609",0.923460898502496,0.923460898502496,0.00665557404326123,0.0124792013311148,0.851913477537438,0.00748752079866889,0.021630615640599
"E01004610",1,1,0.131147540983607,0,0.307377049180328,0,0.144808743169399
"E01004611",1,1,0,0,1,0,0
"E01004612",1,1,0.0320121951219512,0,0.189024390243902,0,0.0853658536585366
"E01004613",1,1,0.0037593984962406,0,0.510025062656642,0,0.0050125313283208
"E01004614",1,1,0.331868131868132,0,0.78021978021978,0,0.357142857142857
"E01004615",1,1,0.0878980891719745,0,0.935031847133758,0,0.127388535031847
"E01004616",0.997682502896871,0.997682502896871,0.100811123986095,0,0,0,0.203939745075319
"E01004617",1,1,0.0388821385176185,0,0.577156743620899,0,0.0729040097205346
"E01004618",1,1,0,0,0.530685920577617,0,0
"E01004619",1,1,0.615384615384615,0.888278388278388,1,0.743589743589744,0.95970695970696
"E01004620",1,1,0.0139470013947001,0.114365411436541,1,0.0278940027894003,0.193863319386332
"E01004621",1,1,0.268260292164675,0.389110225763612,1,0.366533864541833,0.434262948207171
"E01004622",1,1,0.617594254937163,0.901256732495512,1,0.759425493716337,1
"E01004623",1,1,0,0,1,0,0
"E01004624",1,1,0,0.0015552099533437,0.979782270606532,0,0.0326594090202177
"E01004625",1,1,0.273858921161826,0.514522821576763,1,0.286307053941909,0.427385892116183
"E01004626",1,1,0.121718377088305,0.0747812251392204,0.671439936356404,0.172633253778839,0.18854415274463
"E01004627",1,1,0.168469860896445,0.389489953632148,1,0.21483771251932,0.474497681607419
"E01004628",0.907853403141361,0.907853403141361,0,0.025130890052356,0.907853403141361,0.00104712041884817,0.043979057591623
"E01004629",0.435114503816794,0.435114503816794,0,0,0.435114503816794,0,0
"E01004630",1,1,0.0231923601637108,0.189631650750341,1,0.100954979536153,0.272851296043656
"E01004631",1,1,0.321739130434783,0.601242236024845,1,0.336645962732919,0.604968944099379
"E01004632",0.158415841584158,0.158415841584158,0,0,0.158415841584158,0,0
"E01004633",0.96,0.96,0,0,0.96,0,0
"E01004634",1,1,0.492146596858639,0.653141361256545,1,0.507853403141361,0.708115183246073
"E01004635",1,1,0,0,1,0,0
"E01004636",1,1,0.40500736377025,0.555228276877761,1,0.48159057437408,0.622974963181149
"E01004637",0.940322580645161,0.940322580645161,0,0,0.940322580645161,0,0
"E01004638",0.885036496350365,0.885036496350365,0,0,0.885036496350365,0,0
"E01004639",0.942168674698795,0.942168674698795,0,0.0108433734939759,0.942168674698795,0,0.0421686746987952
"E01004640",0.968824940047962,0.968824940047962,0,0,0.968824940047962,0,0
"E01004641",1,1,0.212740384615385,0.294471153846154,1,0.246394230769231,0.301682692307692
"E01004642",1,1,0,0,0.986191024165708,0,0
"E01004643",1,1,0.31453154875717,0.61376673040153,1,0.422562141491396,0.738049713193117
"E01004644",0.999111111111111,0.999111111111111,0.0808888888888889,0.139555555555556,0.999111111111111,0.0986666666666667,0.155555555555556
"E01004645",1,1,0.411627906976744,0.525581395348837,1,0.451162790697674,0.593023255813954
"E01004646",0.414985590778098,0.414985590778098,0,0,0.00720461095100865,0,0
"E01004647",0.98046398046398,0.98046398046398,0,0,0.98046398046398,0,0
"E01004648",0.989906832298137,0.989906832298137,0,0,0,0,0
"E01004649",0.315846994535519,0.315846994535519,0,0,0.303825136612022,0,0
"E01004650",0.770403587443946,0.770403587443946,0,0,0.0269058295964126,0,0
"E01004651",0.475197699496765,0.475197699496765,0,0,0.00862688713156003,0,0
"E01004652",1,1,0,0,1,0,0
"E01004653",1,1,0,0,1,0,0
"E01004654",1,1,0,0,1,0,0
"E01004656",1,1,0.0375722543352601,0.127890173410405,1,0.0534682080924856,0.289739884393064
"E01004657",1,1,0,0.0117762512266928,1,0,0.014720314033366
"E01004658",1,1,0,0.101744186046512,1,0,0.101744186046512
"E01004659",0.999148211243612,0.999148211243612,0,0,0.999148211243612,0,0.00851788756388416
"E01004660",1,1,0.103595890410959,0.142123287671233,1,0.103595890410959,0.283390410958904
"E01004661",0.900909090909091,0.900909090909091,0,0,0.900909090909091,0,0.00181818181818182
"E01004662",0.996850393700787,0.996850393700787,0.00078740157480315,0.0133858267716535,0.996850393700787,0.00078740157480315,0.0622047244094488
"E01004663",0.97911227154047,0.97911227154047,0,0.00261096605744125,0.97911227154047,0,0.00261096605744125
"E01004665",1,1,0,0,1,0,0
"E01004666",1,1,0.112090680100756,0.381612090680101,1,0.133501259445844,0.454659949622166
"E01004667",1,1,0.111004784688995,0.380861244019139,1,0.133014354066986,0.455502392344498
"E01004668",1,1,0,0,1,0,0
"E01004669",0.536121673003802,0.536121673003802,0,0,0.216730038022814,0,0
"E01004670",0.927290836653386,0.927290836653386,0,0,0.927290836653386,0,0
"E01004674",0.983889528193326,0.983889528193326,0,0,0,0,0
"E01004675",1,1,0,0,0.553036437246964,0,0.0129554655870445
"E01004676",1,1,0,0,1,0,0
"E01004677",1,1,0.012987012987013,0,0.967532467532468,0,0.091991341991342
"E01004678",0.955307262569832,0.955307262569832,0,0,0.322905027932961,0,0
"E01004679",0.227402473834443,0.227402473834443,0.145575642245481,0,0,0,0.243577545195052
"E01004680",1,1,0.338661338661339,0.795204795204795,1,0.404595404595405,0.742257742257742
"E01004681",1,1,0,0,1,0,0.0307576894223556
"E01004682",1,1,0.149897330595483,0.232032854209446,1,0.152977412731006,0.252566735112936
"E01004683",1,1,0.233400402414487,0.64486921529175,1,0.316901408450704,0.734406438631791
"E01004684",1,1,0,0.0029382957884427,1,0,0.0019588638589618
"E01004686",1,1,0.00634920634920635,0.121428571428571,1,0.00793650793650794,0.0714285714285714
"E01004687",0.76158940397351,0.76158940397351,0.374172185430464,0,0.76158940397351,0,0.422185430463576
"E01004688",1,1,0.349132947976879,0.469364161849711,1,0.375722543352601,0.641618497109827
"E01004689",1,1,0.339350180505415,0.455776173285199,1,0.364620938628159,0.626353790613718
"E01004690",0.821752265861027,0.821752265861027,0.178247734138973,0.0080563947633434,0.821752265861027,0,0.293051359516616
"E01004691",0.950236966824645,0.950236966824645,0.0552922590837283,0.0718799368088468,0.950236966824645,0.0418641390205371,0.102685624012638
"E01004692",1,1,0.608656447249775,0.76014427412083,1,0.664562669071235,0.990081154192967
"E01004693",1,1,0.0891514500537057,0.40171858216971,1,0.143931256713212,0.385606874328679
"E01004694",1,1,0.193348801237432,0.775715390564578,1,0.467904098994586,0.822892498066512
"E01004695",1,1,0.761546723952739,0.93984962406015,1,0.856068743286788,0.93984962406015
"E01004696",1,1,0,0,1,0,0
"E01004697",1,1,0,0,1,0,0
"E01004698",1,1,0.205938697318008,0.327586206896552,1,0.230842911877395,0.418582375478927
"E01004699",1,1,0,0.0296671490593343,1,0.00144717800289436,0.0470332850940666
"E01004700",1,1,0,0.0621359223300971,1,0,0.0951456310679612
"E01004701",1,1,0,0,0.939393939393939,0,0
"E01004702",0.358200455580866,0.358200455580866,0.62129840546697,0,0.358200455580866,0,0.63496583143508
"E01004703",0.996521739130435,0.996521739130435,0.00347826086956522,0.0139130434782609,0.996521739130435,0,0.0321739130434783
"E01004705",0.973992197659298,0.973992197659298,0,0,0.94408322496749,0,0
"E01004706",1,1,0.404438964241677,0,0.557336621454994,0,0.574599260172626
"E01004707",1,1,0.203661327231121,0,0.546910755148741,0,0.299771167048055
"E01004708",1,1,0.141304347826087,0,0.521739130434783,0,0.199275362318841
"E01004709",1,1,0.229806598407281,0,0.227531285551763,0,0.300341296928328
"E01004710",1,1,0.584810126582278,0,0.0886075949367089,0,0.653164556962025
